Season,Name,Team,PA,HR,SB,K%,BB%,BABIP,ISO,HR/FB,FB%,wRC+,SwStr%,O-Swing%,Swing%,Contact%,maxEV,Barrel%,playerid,seasonct,seasonid
2019,Renato Nunez,BAL,599,31,1,23.90%,7.30%,0.272,0.216,16.70%,46.30%,99,12.70%,37.50%,49.50%,74.30%,114.8,10.70%,14503,2,14503s2
2019,Jose Martinez,STL,373,10,3,22.00%,9.40%,0.328,0.141,15.20%,26.10%,102,9.20%,29.30%,43.20%,78.70%,110.8,6.30%,7996,3,7996s3
2019,Evan Longoria,SFG,508,20,3,22.00%,8.50%,0.291,0.183,15.50%,37.30%,100,10.90%,32.60%,46.80%,76.70%,110.3,6.60%,9368,12,9368s12
2019,Paul DeJong,STL,664,30,9,22.40%,9.30%,0.259,0.211,15.40%,44.30%,101,11.10%,31.10%,48.70%,77.20%,111.7,8.40%,18015,3,18015s3
2019,Anthony Santander,BAL,405,20,1,21.20%,4.70%,0.285,0.216,15.60%,43.20%,97,9.70%,40.20%,51.80%,81.30%,112.9,7.40%,14551,2,14551s2
2019,Oscar Mercado,CLE,482,15,15,17.40%,5.80%,0.3,0.174,11.00%,38.50%,98,11.30%,31.10%,50.70%,77.70%,109.5,3.00%,16375,1,16375s1
2019,Austin Slater,SFG,192,5,1,30.70%,11.50%,0.337,0.179,20.00%,22.90%,99,12.70%,24.70%,42.10%,69.80%,109.1,10.10%,16153,3,16153s3
2019,Adam Frazier,PIT,608,10,5,12.30%,6.60%,0.306,0.139,6.40%,33.10%,97,6.80%,30.90%,48.00%,85.80%,106.1,1.90%,15223,4,15223s4
2019,Hunter Renfroe,SDP,494,33,5,31.20%,9.30%,0.239,0.273,23.60%,47.90%,99,13.10%,31.90%,45.90%,71.40%,114.1,11.30%,15464,3,15464s3
2019,Jose Osuna,PIT,285,10,0,16.80%,6.30%,0.285,0.192,14.50%,31.80%,96,10.40%,34.30%,51.10%,79.60%,110.2,5.00%,12937,3,12937s3
2019,Neil Walker,MIA,381,8,3,20.20%,11.00%,0.316,0.134,9.90%,31.00%,99,11.50%,31.90%,46.50%,75.20%,106.2,5.70%,7539,10,7539s10
2019,Brandon Belt,SFG,616,17,4,20.60%,13.50%,0.275,0.169,8.80%,48.70%,98,9.30%,26.80%,46.00%,79.80%,106.6,7.90%,10264,9,10264s9
2019,Sean Rodriguez,PHI,139,4,1,29.50%,13.70%,0.309,0.152,16.00%,35.20%,94,13.90%,25.80%,43.70%,68.20%,111.9,5.30%,6589,11,6589s11
2019,Alex Gordon,KCR,633,13,5,15.80%,8.10%,0.301,0.129,9.20%,30.70%,95,9.40%,30.10%,47.90%,80.40%,110.6,5.40%,5209,13,5209s13
2019,Chance Sisco,BAL,198,8,0,30.80%,11.10%,0.276,0.186,18.20%,41.90%,96,11.80%,24.40%,43.10%,72.60%,107.4,10.40%,15694,2,15694s2
2019,Greg Garcia,SDP,372,4,0,22.30%,14.20%,0.323,0.106,7.70%,23.10%,98,4.50%,18.50%,33.80%,86.60%,108.3,2.20%,10951,4,10951s4
2019,Miguel Cabrera,DET,549,12,0,19.70%,8.70%,0.336,0.116,9.70%,31.80%,97,10.90%,36.80%,49.50%,78.10%,111.4,5.40%,1744,14,1744s14
2019,Hanser Alberto,BAL,550,12,4,9.10%,2.90%,0.318,0.116,8.00%,32.50%,95,7.90%,47.60%,58.30%,86.50%,103.6,2.30%,11902,2,11902s2
2019,Amed Rosario,NYM,655,15,19,18.90%,4.70%,0.338,0.144,10.30%,29.30%,101,11.60%,38.10%,51.70%,77.60%,110.3,4.00%,15518,3,15518s3
2019,Ender Inciarte,ATL,230,5,7,17.80%,11.30%,0.286,0.151,11.60%,27.70%,92,8.60%,31.30%,49.00%,82.40%,103.3,1.30%,4922,6,4922s6
2019,Jay Bruce,- - -,333,26,1,24.60%,5.70%,0.2,0.306,20.80%,54.10%,98,16.30%,39.60%,56.30%,71.10%,109.2,12.60%,9892,12,9892s12
2019,David Fletcher,LAA,653,6,8,9.80%,8.40%,0.317,0.094,3.80%,29.60%,96,3.20%,25.30%,36.20%,91.10%,104.5,0.20%,17992,2,17992s2
2019,Tim Lopes,SEA,128,1,6,22.70%,11.70%,0.354,0.09,3.70%,32.50%,101,11.30%,33.20%,46.40%,75.70%,103.7,3.60%,14137,1,14137s1
2019,Dansby Swanson,ATL,545,17,10,22.80%,9.40%,0.3,0.172,12.60%,37.10%,91,11.80%,27.90%,45.80%,74.30%,108.4,7.70%,18314,4,18314s4
2019,Francisco Mejia,SDP,244,8,1,23.00%,5.30%,0.319,0.173,10.70%,44.40%,97,13.30%,47.90%,56.40%,76.40%,109.6,3.50%,16403,1,16403s1
2019,Victor Robles,WSN,617,17,28,22.70%,5.70%,0.31,0.165,11.80%,36.70%,92,10.60%,31.90%,48.90%,78.30%,110.5,4.60%,18363,1,18363s1
2019,Wil Myers,SDP,490,18,16,34.30%,10.40%,0.344,0.179,19.60%,35.10%,97,13.60%,28.70%,43.80%,68.90%,111.5,10.40%,10047,7,10047s7
2019,Josh VanMeter,CIN,260,8,9,21.50%,11.20%,0.279,0.171,11.30%,41.30%,88,8.30%,25.00%,39.70%,79.00%,106.9,3.50%,15170,1,15170s1
2019,Pedro Severino,BAL,341,13,3,21.40%,8.50%,0.285,0.17,15.10%,36.90%,94,9.70%,27.00%,43.70%,77.80%,111,8.50%,14523,2,14523s2
2019,Trent Grisham,MIL,183,6,1,26.20%,10.90%,0.286,0.179,12.50%,43.20%,92,8.10%,22.00%,38.20%,78.90%,107,5.40%,18564,1,18564s1
2019,Curt Casali,CIN,236,8,0,25.00%,10.60%,0.308,0.159,12.50%,42.40%,88,9.40%,22.90%,43.10%,78.30%,104.1,4.60%,12510,4,12510s4
2019,Niko Goodrum,DET,472,12,12,29.20%,9.70%,0.338,0.173,13.30%,31.50%,95,14.40%,32.40%,48.10%,70.10%,109.4,5.90%,12092,2,12092s2
2019,Cesar Hernandez,PHI,667,14,9,15.00%,6.70%,0.313,0.129,9.50%,28.70%,91,7.10%,29.80%,45.50%,84.40%,108.4,2.50%,10556,7,10556s7
2019,Colin Moran,PIT,503,13,0,23.30%,6.00%,0.341,0.152,11.50%,32.10%,93,12.20%,39.00%,53.60%,77.20%,110.1,6.50%,16909,2,16909s2
2019,Jean Segura,PHI,618,12,10,11.80%,4.90%,0.302,0.141,8.80%,27.10%,91,6.30%,37.20%,47.00%,86.60%,113.1,3.20%,5933,8,5933s8
2019,Austin Romine,NYY,240,8,1,20.80%,4.20%,0.327,0.158,13.60%,33.00%,96,11.40%,39.30%,56.70%,80.00%,111.4,6.70%,5491,5,5491s5
2019,Nick Senzel,CIN,414,12,14,24.40%,7.20%,0.319,0.171,13.30%,32.80%,87,11.00%,31.30%,48.90%,77.50%,107.6,7.10%,19293,1,19293s1
2019,Tim Beckham,SEA,328,15,1,31.10%,6.40%,0.305,0.224,20.50%,36.10%,99,13.50%,30.80%,46.20%,70.80%,108.6,7.40%,7949,5,7949s5
2019,Matt Carpenter,STL,492,15,6,26.20%,12.80%,0.285,0.166,12.10%,43.10%,96,9.50%,22.80%,40.20%,76.30%,108.9,7.20%,8090,8,8090s8
2019,Nick Ahmed,ARI,625,19,8,18.10%,8.30%,0.28,0.183,13.20%,31.80%,90,10.00%,31.00%,49.30%,79.80%,108.3,5.70%,12147,5,12147s5
2019,Jordy Mercer,DET,271,9,0,21.00%,4.80%,0.316,0.168,13.00%,34.70%,94,8.40%,28.90%,41.50%,79.70%,107.5,6.00%,6547,7,6547s7
2019,Travis d'Arnaud,- - -,391,16,0,21.70%,8.20%,0.281,0.182,15.20%,38.60%,100,12.60%,35.40%,50.30%,74.90%,113.1,6.30%,7739,6,7739s6
2019,Tim Locastro,ARI,250,1,17,17.60%,5.60%,0.31,0.09,1.70%,36.10%,90,8.70%,36.30%,44.20%,80.20%,107.6,0.00%,15124,1,15124s1
2019,Jackie Bradley Jr.,BOS,567,21,8,27.30%,9.90%,0.281,0.196,18.40%,33.40%,89,14.70%,30.00%,48.00%,69.40%,112.1,9.00%,12984,7,12984s7
2019,Ryan Zimmerman,WSN,190,6,0,20.50%,8.90%,0.297,0.158,13.60%,32.80%,90,10.00%,29.90%,40.60%,75.40%,110.6,5.20%,4220,14,4220s14
2019,Marwin Gonzalez,MIN,463,15,1,21.20%,6.70%,0.31,0.151,14.70%,31.30%,94,11.10%,35.90%,49.90%,77.70%,109.2,5.80%,5497,8,5497s8
2019,Willy Adames,TBR,584,20,4,26.20%,7.90%,0.32,0.164,17.50%,30.30%,99,11.40%,27.50%,46.90%,75.70%,110.9,8.10%,15986,2,15986s2
2019,Mauricio Dubon,- - -,111,4,3,18.00%,4.50%,0.305,0.16,18.20%,25.60%,94,10.00%,46.20%,56.70%,82.30%,106.2,2.30%,16530,1,16530s1
2019,Jorge Alfaro,MIA,465,18,4,33.10%,4.70%,0.364,0.162,25.40%,25.40%,95,22.10%,50.40%,61.20%,63.90%,114.7,10.80%,12180,3,12180s3
2019,Adeiny Hechavarria,- - -,221,9,3,21.70%,6.30%,0.272,0.202,15.30%,38.10%,94,12.20%,37.20%,53.60%,77.10%,105.9,4.50%,10459,8,10459s8
2019,JaCoby Jones,DET,333,11,7,28.20%,8.10%,0.304,0.195,14.70%,36.80%,92,11.30%,32.70%,46.60%,75.70%,112.8,9.70%,14818,3,14818s3
2019,Brian McCann,ATL,316,12,0,16.80%,9.80%,0.261,0.162,14.10%,37.10%,88,7.30%,29.50%,43.70%,83.40%,108.2,5.70%,4810,14,4810s14
2019,Tyler Flowers,ATL,310,11,0,33.90%,10.00%,0.325,0.185,19.00%,34.50%,87,15.90%,30.90%,46.90%,66.00%,109.9,9.50%,9134,9,9134s9
2019,Eric Hosmer,SDP,667,22,0,24.40%,6.00%,0.323,0.16,20.80%,23.10%,92,13.50%,35.90%,50.00%,73.00%,114.3,6.70%,3516,9,3516s9
2019,Adam Haseley,PHI,242,5,4,24.80%,5.80%,0.344,0.131,15.20%,20.40%,87,13.20%,34.10%,49.70%,73.40%,105.6,3.10%,19878,1,19878s1
2019,Albert Pujols,LAA,545,23,3,12.50%,7.90%,0.238,0.185,13.80%,38.70%,90,7.50%,32.90%,44.50%,83.20%,112.3,5.30%,1177,14,1177s14
2019,Harold Ramirez,MIA,446,11,2,20.40%,4.00%,0.328,0.14,14.50%,23.00%,92,12.60%,41.90%,53.90%,76.60%,113,5.10%,14387,1,14387s1
2019,Adam Jones,ARI,528,16,2,19.10%,5.90%,0.296,0.155,11.00%,37.70%,86,13.90%,41.40%,54.10%,74.30%,108.5,5.70%,6368,12,6368s12
2019,Ben Gamel,MIL,356,7,2,29.20%,11.20%,0.347,0.125,11.50%,29.20%,87,8.50%,25.50%,40.10%,78.70%,111.1,3.80%,12160,3,12160s3
2019,Rowdy Tellez,TOR,409,21,1,28.40%,7.10%,0.267,0.222,21.60%,37.70%,91,14.50%,39.30%,49.00%,70.40%,115.2,12.80%,15679,1,15679s1
2019,Robinson Cano,NYM,423,13,0,16.30%,5.90%,0.28,0.172,13.00%,31.00%,94,9.30%,38.20%,53.40%,82.70%,112.1,6.50%,3269,14,3269s14
2019,Tyler O'Neill,STL,151,5,1,35.10%,6.60%,0.386,0.149,14.30%,39.80%,92,20.00%,37.20%,51.10%,60.80%,111.8,6.80%,15711,2,15711s2
2019,Manny Pina,MIL,179,7,0,27.90%,8.90%,0.284,0.184,14.90%,43.10%,87,11.20%,29.60%,45.20%,75.10%,109.5,6.40%,2829,3,2829s3
2019,Josh Reddick,HOU,550,14,5,12.00%,6.50%,0.288,0.134,8.40%,37.50%,92,6.70%,33.10%,50.80%,86.80%,107.7,3.30%,3892,9,3892s9
2019,Ryon Healy,SEA,187,7,0,21.40%,7.00%,0.262,0.219,11.90%,44.40%,94,10.90%,30.50%,47.00%,76.90%,109.9,9.80%,15447,4,15447s4
2019,Freddy Galvis,- - -,589,23,4,24.60%,4.80%,0.312,0.178,14.50%,38.70%,89,14.10%,40.20%,54.00%,73.80%,105.6,4.30%,6609,8,6609s8
2019,Jesus Aguilar,- - -,369,12,0,22.00%,11.70%,0.272,0.153,13.20%,37.90%,89,10.70%,29.80%,44.10%,75.60%,112.2,7.00%,11342,3,11342s3
2019,Justin Upton,LAA,256,12,1,30.50%,12.50%,0.261,0.201,17.90%,45.90%,89,13.60%,26.70%,43.20%,68.60%,111.6,10.30%,5222,13,5222s13
2019,Austin Riley,ATL,297,18,0,36.40%,5.40%,0.293,0.245,22.00%,48.80%,85,20.70%,41.30%,56.30%,63.20%,111.7,13.10%,18360,1,18360s1
2019,Raimel Tapia,COL,447,9,9,22.40%,4.70%,0.341,0.141,10.70%,25.80%,74,14.60%,43.50%,58.60%,75.00%,107.1,3.70%,14350,2,14350s2
2019,Randal Grichuk,TOR,628,31,2,26.00%,5.60%,0.266,0.225,17.30%,42.10%,90,12.90%,36.40%,50.20%,74.30%,112.6,8.70%,10243,6,10243s6
2019,Starlin Castro,MIA,676,22,2,16.40%,4.10%,0.293,0.165,12.50%,33.00%,91,8.60%,34.50%,49.20%,82.50%,113.3,5.40%,4579,10,4579s10
2019,Matt Adams,WSN,333,20,0,34.50%,6.00%,0.284,0.239,22.70%,45.10%,85,15.60%,36.10%,50.10%,68.90%,112.1,14.30%,9393,7,9393s7
2019,Stephen Piscotty,OAK,393,13,2,21.40%,7.40%,0.289,0.162,13.10%,35.90%,93,13.90%,35.40%,50.90%,72.60%,111.2,7.60%,13367,5,13367s5
2019,Josh Naylor,SDP,279,8,1,22.90%,9.00%,0.302,0.154,14.00%,30.00%,90,9.10%,34.00%,44.50%,79.50%,115.1,6.30%,18839,1,18839s1
2019,Jose Iglesias,CIN,530,11,6,13.20%,3.80%,0.315,0.119,10.50%,24.10%,82,7.70%,46.70%,55.40%,86.00%,107.7,2.10%,10231,6,10231s6
2019,Ronald Guzman,TEX,295,10,1,29.50%,10.80%,0.282,0.195,16.90%,34.10%,80,14.10%,34.30%,49.10%,71.20%,110.7,8.10%,14388,2,14388s2
2019,Charlie Culberson,ATL,144,5,0,30.60%,4.20%,0.345,0.178,15.20%,36.30%,84,17.10%,42.30%,54.90%,69.00%,107.7,5.40%,3298,4,3298s4
2019,Kevan Smith,LAA,211,5,2,17.50%,7.60%,0.287,0.141,14.30%,22.60%,88,8.00%,30.60%,44.80%,82.10%,110.1,5.20%,12284,3,12284s3
2019,Gregory Polanco,PIT,167,6,3,29.30%,7.20%,0.316,0.183,13.00%,44.20%,87,14.70%,33.80%,50.40%,70.80%,113.7,9.50%,12907,6,12907s6
2019,Miguel Rojas,MIA,526,5,9,11.80%,6.10%,0.314,0.095,4.00%,29.60%,90,7.20%,32.20%,47.00%,84.70%,109.2,2.10%,7802,6,7802s6
2019,Tyler Wade,NYY,108,2,7,25.90%,10.20%,0.328,0.117,9.10%,35.50%,88,10.80%,30.60%,47.20%,77.00%,106.9,4.40%,15730,1,15730s1
2019,Brandon Dixon,DET,420,15,5,32.40%,5.00%,0.336,0.187,14.40%,40.20%,87,17.20%,36.40%,51.90%,66.80%,113.3,11.20%,15214,2,15214s2
2019,Chris Iannetta,COL,164,6,0,32.90%,11.00%,0.306,0.194,20.00%,33.00%,72,14.10%,19.20%,43.00%,67.10%,113.2,14.30%,8267,13,8267s13
2019,Matt Thaiss,LAA,164,8,0,31.70%,10.40%,0.264,0.211,21.10%,40.40%,86,13.20%,21.00%,45.10%,70.70%,106.6,6.30%,19318,1,19318s1
2019,Ben Zobrist,CHC,176,1,0,13.60%,13.10%,0.299,0.053,3.00%,26.00%,83,5.20%,22.60%,34.60%,85.00%,105.1,0.80%,7435,14,7435s14
2019,Yadier Molina,STL,452,10,6,12.80%,5.10%,0.289,0.129,8.10%,33.60%,88,9.80%,41.50%,55.70%,82.40%,106.2,3.60%,7007,14,7007s14
2019,Lorenzo Cain,MIL,623,11,18,17.00%,8.00%,0.301,0.112,9.90%,24.10%,83,7.80%,28.00%,44.70%,82.50%,110.4,4.10%,9077,9,9077s9
2019,Rougned Odor,TEX,581,30,11,30.60%,9.00%,0.244,0.234,18.80%,47.90%,77,12.70%,33.10%,47.40%,73.10%,113.1,13.60%,12282,6,12282s6
2019,Enrique Hernandez,LAD,460,17,4,21.10%,7.80%,0.266,0.174,12.20%,43.30%,86,11.30%,31.70%,47.20%,76.10%,113.3,5.60%,10472,6,10472s6
2019,Jurickson Profar,OAK,518,20,9,14.50%,9.30%,0.218,0.192,14.00%,37.00%,90,8.30%,29.00%,45.20%,81.50%,108.2,6.20%,10815,4,10815s4
2019,Jason Kipnis,CLE,511,17,7,17.20%,7.80%,0.265,0.166,11.10%,41.20%,86,8.60%,29.60%,46.00%,81.30%,107.1,5.20%,9776,9,9776s9
2019,Melky Cabrera,PIT,397,7,2,10.30%,4.30%,0.3,0.119,7.10%,29.50%,84,7.00%,37.50%,52.10%,86.60%,110.2,2.10%,4022,14,4022s14
2019,Tucker Barnhart,CIN,364,11,1,22.80%,12.10%,0.278,0.149,14.70%,32.20%,78,10.20%,30.20%,46.30%,78.00%,107.5,2.10%,10200,5,10200s5
2019,Ildemaro Vargas,ARI,211,6,1,11.40%,4.30%,0.279,0.144,13.60%,24.90%,81,5.00%,30.90%,44.40%,88.70%,107.3,2.80%,13324,1,13324s1
2019,Elvis Andrus,TEX,648,12,31,14.80%,5.20%,0.305,0.118,8.50%,27.70%,76,8.70%,34.90%,46.40%,81.20%,110.2,3.10%,8709,11,8709s11
2019,Dwight Smith Jr.,BAL,392,13,5,20.90%,6.60%,0.274,0.171,13.70%,34.20%,83,12.00%,29.70%,45.30%,73.60%,114.3,3.60%,13473,1,13473s1
2019,Matt Duffy,TBR,169,1,0,17.20%,11.20%,0.305,0.075,3.60%,23.50%,90,6.80%,23.90%,39.40%,82.60%,105.2,1.70%,13836,4,13836s4
2019,Robbie Grossman,OAK,482,6,9,17.80%,12.20%,0.288,0.107,5.20%,34.30%,88,5.50%,18.90%,38.20%,85.70%,110.6,2.10%,5254,6,5254s6
2019,D.J. Stewart,BAL,142,4,1,18.30%,9.90%,0.268,0.143,10.80%,37.40%,82,11.60%,27.90%,47.40%,75.50%,111.7,5.90%,17766,1,17766s1
2019,Dylan Moore,SEA,282,9,11,33.00%,8.90%,0.29,0.182,12.50%,47.40%,88,11.20%,26.40%,44.00%,74.60%,106.4,6.50%,18042,1,18042s1
2019,Tyler Austin,- - -,179,9,2,37.40%,13.40%,0.253,0.221,23.70%,43.70%,84,15.70%,29.50%,42.60%,63.10%,111.1,15.90%,11850,2,11850s2
2019,Luis Rengifo,LAA,406,7,2,22.90%,9.90%,0.3,0.126,8.60%,30.50%,83,10.50%,28.20%,44.30%,76.20%,108.6,5.20%,19858,1,19858s1
2019,Logan Forsythe,TEX,367,7,2,27.20%,12.00%,0.307,0.126,9.10%,35.20%,75,6.40%,15.30%,32.60%,80.30%,107.1,5.00%,7185,9,7185s9
2019,Yan Gomes,WSN,358,12,2,23.50%,10.60%,0.265,0.166,12.40%,42.00%,80,11.60%,36.60%,49.60%,76.60%,107.6,6.10%,9627,8,9627s8
2019,Adalberto Mondesi,KCR,443,9,43,29.80%,4.30%,0.357,0.161,9.30%,33.90%,81,21.00%,42.20%,57.40%,63.40%,108.4,7.20%,13769,3,13769s3
2019,Chad Pinder,OAK,370,13,0,23.80%,5.40%,0.284,0.176,17.30%,29.30%,87,12.00%,31.60%,51.60%,76.80%,110,7.80%,15191,3,15191s3
2019,Ryan Goins,CHW,163,2,0,27.00%,10.40%,0.347,0.097,6.50%,31.30%,84,9.90%,26.30%,39.80%,75.00%,105.5,1.00%,9807,7,9807s7
2019,Buster Posey,SFG,445,7,0,16.00%,7.60%,0.296,0.111,7.40%,28.40%,84,8.30%,30.60%,47.00%,82.40%,107.6,3.90%,9166,10,9166s10
2019,Kevin Pillar,- - -,645,21,14,13.80%,2.80%,0.27,0.173,11.10%,36.30%,84,9.70%,48.80%,58.60%,83.40%,111.7,4.70%,12434,7,12434s7
2019,Didi Gregorius,NYY,344,16,2,15.40%,4.90%,0.237,0.204,13.30%,44.10%,84,11.40%,41.10%,55.30%,79.40%,110.8,5.50%,6012,7,6012s7
2019,Jacob Stallings,PIT,210,6,0,19.00%,7.60%,0.303,0.12,11.80%,33.80%,82,12.10%,38.00%,50.70%,76.20%,106.1,5.30%,13723,1,13723s1
2019,Jake Lamb,ARI,226,6,1,24.30%,14.20%,0.234,0.16,11.80%,38.30%,79,10.50%,26.80%,42.00%,74.90%,110.4,7.50%,13329,6,13329s6
2019,Addison Russell,CHC,241,9,2,24.10%,8.30%,0.28,0.153,16.40%,34.80%,79,13.80%,35.50%,48.50%,71.60%,107.2,6.30%,14106,5,14106s5
2019,Jake Marisnick,HOU,318,10,10,29.90%,5.30%,0.31,0.178,14.30%,36.50%,85,13.60%,36.00%,52.30%,74.00%,111.6,4.00%,11339,7,11339s7
2019,Ty France,SDP,201,7,0,24.40%,4.50%,0.279,0.168,14.00%,36.80%,84,10.40%,30.00%,48.90%,78.80%,110.4,5.90%,17982,1,17982s1
2019,Jake Bauers,CLE,423,12,3,27.20%,10.60%,0.29,0.145,12.40%,37.70%,82,9.20%,25.60%,41.90%,78.00%,109.5,4.60%,15194,2,15194s2
2019,J.P. Crawford,SEA,396,7,5,21.00%,10.90%,0.275,0.145,7.60%,34.80%,87,8.10%,22.60%,42.90%,81.10%,108.6,2.60%,15491,2,15491s2
2019,Manuel Margot,SDP,441,12,20,20.00%,8.60%,0.272,0.153,9.80%,40.30%,84,8.50%,25.00%,43.10%,80.20%,109.6,3.20%,14712,3,14712s3
2019,Adam Engel,CHW,248,6,3,31.50%,5.60%,0.343,0.141,12.80%,33.10%,83,15.10%,34.40%,49.50%,69.60%,111.4,4.70%,15082,3,15082s3
2019,Russell Martin,LAD,249,6,1,24.10%,12.00%,0.276,0.11,14.00%,28.50%,82,10.10%,20.60%,40.30%,74.90%,107.5,4.60%,4616,14,4616s14
2019,Delino DeShields,TEX,408,4,24,24.50%,9.30%,0.333,0.098,5.10%,32.40%,72,8.50%,24.70%,41.80%,79.60%,104,2.20%,11379,5,11379s5
2019,Leury Garcia,CHW,618,8,15,22.50%,3.40%,0.353,0.099,7.80%,23.60%,82,12.20%,38.50%,53.90%,77.40%,108.5,3.30%,5913,5,5913s5
2019,Cam Gallagher,KCR,142,3,0,19.70%,7.70%,0.281,0.127,7.90%,39.60%,79,7.50%,28.60%,42.70%,82.50%,105.3,0.00%,12981,1,12981s1
2019,Luis Urias,SDP,249,4,0,22.50%,10.00%,0.284,0.102,8.30%,30.60%,82,9.00%,26.80%,42.00%,78.50%,105.5,4.40%,16622,1,16622s1
2019,Rio Ruiz,BAL,413,12,0,21.30%,9.70%,0.272,0.143,12.50%,34.00%,79,10.60%,27.80%,46.70%,77.30%,107.8,2.50%,14103,2,14103s2
2019,Christin Stewart,DET,416,10,0,24.80%,8.20%,0.29,0.154,8.90%,41.20%,80,12.50%,35.20%,48.80%,74.40%,112,7.40%,17714,1,17714s1
2019,Harrison Bader,STL,406,12,11,28.80%,11.30%,0.268,0.161,12.10%,44.20%,82,10.00%,28.20%,41.20%,75.60%,111.2,8.20%,18030,2,18030s2
2019,Harold Castro,DET,369,5,4,23.30%,2.40%,0.367,0.093,8.30%,22.50%,79,12.00%,42.80%,53.70%,77.50%,105,2.90%,14691,1,14691s1
2019,Matt Wieters,STL,183,11,1,25.70%,6.60%,0.223,0.22,22.00%,40.70%,81,9.80%,29.70%,44.30%,77.80%,106.4,5.70%,4298,11,4298s11
2019,Garrett Hampson,COL,327,8,15,26.90%,7.30%,0.322,0.137,10.50%,37.40%,64,8.30%,23.00%,39.60%,79.00%,107.2,3.30%,19262,1,19262s1
2019,Billy McKinney,TOR,276,12,0,26.40%,6.90%,0.25,0.207,16.40%,40.80%,79,10.90%,30.10%,46.20%,76.40%,110.8,5.50%,15654,2,15654s2
2019,Nick Martini,- - -,109,1,0,23.90%,12.80%,0.299,0.097,7.70%,19.10%,81,7.30%,26.50%,40.60%,82.10%,106.6,1.50%,12005,2,12005s2
2019,Josh Phegley,OAK,342,12,0,18.40%,4.40%,0.258,0.172,11.80%,39.80%,83,10.30%,33.60%,47.20%,78.20%,106.3,1.90%,9308,5,9308s5
2019,Guillermo Heredia,TBR,231,5,2,26.00%,7.80%,0.293,0.137,9.80%,35.40%,84,11.90%,26.90%,47.30%,74.90%,108.3,2.70%,18721,4,18721s4
2019,Joey Rickard,- - -,189,3,4,26.50%,9.50%,0.304,0.131,6.70%,38.10%,77,10.10%,30.70%,46.60%,78.40%,103.4,1.70%,13277,4,13277s4
2019,Andrelton Simmons,LAA,424,7,10,8.70%,5.70%,0.277,0.101,6.10%,31.70%,78,6.30%,32.20%,47.70%,86.70%,108.8,1.70%,10847,8,10847s8
2019,Tony Wolters,COL,411,1,0,16.50%,8.80%,0.314,0.067,1.20%,28.80%,63,7.80%,28.50%,44.60%,82.40%,103.4,0.00%,11470,4,11470s4
2019,Roman Quinn,PHI,122,4,8,27.90%,9.80%,0.271,0.157,18.20%,36.10%,74,12.00%,25.60%,42.50%,71.70%,106.7,5.30%,13546,2,13546s2
2019,Khris Davis,OAK,533,23,0,27.40%,8.80%,0.264,0.166,18.30%,37.40%,81,16.90%,30.70%,51.90%,67.40%,109.9,8.90%,9112,7,9112s7
2019,Kyle Farmer,CIN,197,9,4,29.90%,5.10%,0.284,0.18,20.50%,35.50%,70,14.10%,40.10%,50.80%,72.10%,106.7,5.60%,14813,1,14813s1
2019,Willians Astudillo,MIN,204,4,0,3.90%,2.50%,0.258,0.111,5.60%,38.20%,77,4.70%,42.70%,59.00%,92.00%,107.4,2.20%,15608,1,15608s1
2019,Martin Maldonado,- - -,374,12,0,23.00%,8.60%,0.25,0.165,14.00%,35.00%,76,10.00%,31.30%,45.30%,77.80%,110.1,7.60%,6887,8,6887s8
2019,Gerardo Parra,- - -,301,9,8,19.60%,6.30%,0.264,0.157,14.10%,30.00%,74,10.60%,34.40%,49.50%,78.60%,105.3,4.60%,8553,11,8553s11
2019,Cheslor Cuthbert,KCR,330,9,1,20.30%,5.80%,0.288,0.133,9.50%,39.30%,74,10.70%,31.40%,48.70%,78.00%,111.4,4.50%,10473,4,10473s4
2019,Welington Castillo,CHW,251,12,0,29.50%,6.40%,0.247,0.209,19.70%,38.60%,77,11.70%,29.60%,43.60%,73.10%,110.7,10.10%,3256,8,3256s8
2019,Stevie Wilkerson,BAL,361,10,3,29.90%,6.10%,0.3,0.158,12.50%,36.20%,73,11.40%,34.40%,45.50%,75.00%,104.9,3.10%,16041,1,16041s1
2019,Jonathan Lucroy,- - -,328,8,0,15.50%,8.20%,0.253,0.123,9.60%,33.90%,74,5.30%,27.00%,39.20%,86.60%,108.3,2.90%,7870,10,7870s10
2019,Tony Kemp,- - -,279,8,4,16.80%,8.20%,0.227,0.167,9.60%,42.80%,76,7.70%,30.10%,46.50%,83.50%,101.4,1.00%,14894,3,14894s3
2019,Zack Collins,CHW,102,3,0,38.20%,13.70%,0.295,0.163,14.30%,44.70%,76,13.90%,20.80%,40.60%,65.80%,107,14.60%,19181,1,19181s1
2019,Francisco Cervelli,- - -,160,3,1,25.60%,8.10%,0.278,0.135,7.50%,40.00%,73,9.80%,24.80%,42.30%,76.80%,106.8,5.00%,5275,9,5275s9
2019,Derek Fisher,- - -,167,7,5,34.10%,12.60%,0.244,0.185,24.10%,33.00%,75,13.00%,20.60%,37.20%,65.10%,113.8,11.20%,16192,2,16192s2
2019,Kevin Kiermaier,TBR,480,14,19,21.70%,5.40%,0.267,0.17,14.00%,29.20%,79,12.60%,37.90%,54.50%,77.00%,111.4,5.50%,11038,6,11038s6
