idlevelorg,Name,Org,Age,Level,PA,xSpect,K%,ISO,BB%,OPS,BABIP,AVG,OBP,SLG,XBH,HR,SB,CS,eFB%,eGB%,eLD%,Days,Date
sa709546-AAA-MIN,Cole Sturgeon,MIN,30,AAA,18,,0.0,0.0,0.056,0.722,0.333,0.333,0.389,0.333,0,0,1,0,0.533,0.333,0.133,14,2022-06-03
sa3006887-AA-NYM,Ronny Mauricio,NYM,21,AA,47,0.58,0.191,0.222,0.0,0.722,0.25,0.244,0.255,0.467,5,2,1,1,0.5,0.5,0.028,14,2022-06-03
sa3015190-A-SFG,Adrian Sugastey,SFG,19,A,40,0.526,0.15,0.158,0.05,0.721,0.29,0.263,0.3,0.421,3,1,0,0,0.387,0.387,0.194,14,2022-06-03
sa3009965-AA-COL,Brenton Doyle,COL,24,AA,47,0.298,0.298,0.178,0.021,0.721,0.323,0.267,0.277,0.444,4,2,4,0,0.387,0.387,0.226,14,2022-06-03
sa3005538-A-MIL,Jesus Chirinos,MIL,20,A,46,0.131,0.413,0.108,0.174,0.721,0.421,0.243,0.37,0.351,2,1,0,0,0.421,0.316,0.316,14,2022-06-03
sa3016820-A+-SDP,Lucas Dunn,SDP,23,A+,14,0.127,0.357,0.091,0.143,0.721,0.375,0.273,0.357,0.364,1,0,1,0,0.25,0.625,0.125,14,2022-06-03
22164-AAA-MIA,Payton Henry,MIA,25,AAA,14,0.127,0.357,0.091,0.143,0.721,0.375,0.273,0.357,0.364,1,0,0,0,0.25,0.375,0.25,14,2022-06-03
sa3004061-AA-SEA,Connor Hoover,SEA,25,AA,25,0.446,0.28,0.25,0.16,0.72,0.167,0.15,0.32,0.4,3,1,0,0,0.583,0.417,0.0,14,2022-06-03
sa1115884-AAA-PIT,Carter Bins,PIT,23,AAA,32,0.323,0.344,0.222,0.125,0.72,0.267,0.185,0.312,0.407,4,1,0,0,0.333,0.333,0.4,14,2022-06-03
sa917119-A+-NYM,Shervyen Newton,NYM,23,A+,44,0.21,0.386,0.162,0.091,0.719,0.333,0.216,0.341,0.378,2,2,0,0,0.222,0.5,0.278,14,2022-06-03
sa3017157-A-COL,EJ Andrews Jr.,COL,21,A,30,0.577,0.133,0.154,0.133,0.718,0.273,0.231,0.333,0.385,3,0,0,0,0.545,0.318,0.136,14,2022-06-03
sa3010010-A-NYY,Connor Cannon,NYY,24,A,18,0.26,0.444,0.231,0.111,0.718,0.167,0.154,0.333,0.385,1,1,0,0,0.333,0.5,0.167,14,2022-06-03
21646-A+-PHI,Rafael Marchan,PHI,23,A+,15,0.577,0.133,0.154,0.133,0.718,0.273,0.231,0.333,0.385,2,0,0,0,0.545,0.273,0.182,14,2022-06-03
sa3006578-A-STL,Sander Mora,STL,21,A,26,0.0,0.308,0.0,0.077,0.718,0.5,0.333,0.385,0.333,0,0,0,0,0.188,0.438,0.375,14,2022-06-03
sa3014880-A-SEA,Ty Duvall,SEA,24,A,26,0.459,0.192,0.176,0.308,0.717,0.091,0.118,0.423,0.294,1,1,0,0,0.455,0.545,0.091,14,2022-06-03
sa3007643-A+-BAL,Terrin Vavra,BAL,25,A+,11,1.222,0.091,0.222,0.091,0.717,0.2,0.222,0.273,0.444,2,0,0,0,0.3,0.6,0.1,14,2022-06-03
sa918840-AA-CHW,Craig Dedelow,CHW,27,AA,48,0.126,0.417,0.105,0.167,0.717,0.421,0.237,0.375,0.342,2,1,1,1,0.474,0.368,0.158,14,2022-06-03
sa3005472-A+-MIN,Jeferson Morales,MIN,23,A+,12,0.0,0.25,0.0,0.0,0.717,0.429,0.3,0.417,0.3,0,0,0,0,0.286,0.0,0.714,14,2022-06-03
sa873988-AAA-ARI,Camden Duzenack,ARI,27,AAA,23,0.404,0.13,0.105,0.13,0.716,0.278,0.263,0.348,0.368,2,0,0,0,0.389,0.444,0.167,14,2022-06-03
sa3004885-AAA-PIT,Mason Martin,PIT,23,AAA,59,0.327,0.441,0.288,0.102,0.716,0.174,0.173,0.254,0.462,5,5,2,1,0.609,0.217,0.13,14,2022-06-03
sa3010329-AAA-OAK,Shea Langeliers,OAK,24,AAA,36,0.144,0.306,0.088,0.056,0.716,0.435,0.294,0.333,0.382,3,0,2,0,0.304,0.478,0.217,14,2022-06-03
sa3014816-A+-CHW,Duke Ellis,CHW,24,A+,48,0.286,0.208,0.119,0.083,0.714,0.303,0.262,0.333,0.381,3,1,3,0,0.182,0.636,0.182,14,2022-06-03
sa919893-A+-NYM,Jose Mena,NYM,25,A+,30,0.259,0.267,0.138,0.033,0.714,0.35,0.276,0.3,0.414,2,1,0,0,0.35,0.4,0.25,14,2022-06-03
sa917303-A+-CHC,Jonathan Sierra,CHC,23,A+,22,0.137,0.182,0.05,0.091,0.714,0.375,0.3,0.364,0.35,1,0,0,0,0.25,0.562,0.188,14,2022-06-03
sa3010166-AAA-KCR,Jimmy Govern,KCR,25,AAA,34,0.658,0.147,0.194,0.088,0.713,0.24,0.226,0.294,0.419,3,1,1,0,0.6,0.4,0.04,14,2022-06-03
sa3015202-A-TEX,Yosy Galan,TEX,21,A,31,0.379,0.355,0.269,0.161,0.713,0.154,0.154,0.29,0.423,3,2,2,0,0.538,0.308,0.154,14,2022-06-03
23359-AAA-CHC,Nelson Velazquez,CHC,23,AAA,81,0.263,0.37,0.194,0.086,0.713,0.317,0.222,0.296,0.417,8,3,5,2,0.341,0.366,0.268,14,2022-06-03
19528-AAA-DET,Jacob Robson,DET,27,AAA,30,0.144,0.267,0.077,0.133,0.713,0.389,0.269,0.367,0.346,2,0,3,0,0.111,0.778,0.111,14,2022-06-03
7226-AAA-OAK,Matt Davidson,OAK,31,AAA,43,0.429,0.209,0.179,0.047,0.713,0.25,0.231,0.302,0.41,3,2,0,0,0.5,0.321,0.179,14,2022-06-03
sa3004176-AA-CHW,JJ Muno,CHW,28,AA,23,0.0,0.217,0.0,0.174,0.713,0.385,0.278,0.435,0.278,0,0,2,0,0.231,0.615,0.154,14,2022-06-03
sa828577-AAA-CHW,Carlos Perez,CHW,25,AAA,39,0.344,0.128,0.088,0.077,0.712,0.286,0.265,0.359,0.353,1,1,0,0,0.464,0.286,0.286,14,2022-06-03
sa3007629-AAA-BAL,Patrick Dorrian,BAL,26,AAA,21,0.474,0.333,0.316,0.095,0.712,0.1,0.158,0.238,0.474,2,2,0,0,0.2,0.5,0.3,14,2022-06-03
sa3016856-A-SEA,Randy Bednar,SEA,23,A,35,0.371,0.286,0.212,0.029,0.712,0.292,0.242,0.257,0.455,5,1,1,0,0.458,0.417,0.125,14,2022-06-03
sa3016955-A+-NYY,Tyler Hardman,NYY,23,A+,36,0.073,0.222,0.032,0.111,0.711,0.391,0.29,0.389,0.323,1,0,3,1,0.304,0.478,0.217,14,2022-06-03
18027-AAA-PIT,Hoy Park,PIT,26,AAA,31,0.108,0.194,0.042,0.226,0.711,0.333,0.25,0.419,0.292,1,0,0,0,0.167,0.722,0.167,14,2022-06-03
sa3005582-AA-PIT,Liover Peguero,PIT,21,AA,51,0.31,0.235,0.146,0.02,0.711,0.343,0.271,0.294,0.417,4,1,3,0,0.314,0.457,0.229,14,2022-06-03
sa3009896-A+-SEA,Trent Tingelstad,SEA,24,A+,17,0.405,0.176,0.143,0.176,0.71,0.273,0.214,0.353,0.357,2,0,0,0,0.545,0.364,0.0,14,2022-06-03
sa3017018-A+-BAL,Colton Cowser,BAL,22,A+,50,0.094,0.28,0.053,0.22,0.709,0.375,0.237,0.42,0.289,2,0,2,0,0.292,0.458,0.25,14,2022-06-03
sa3011153-A-WSN,Allan Berrios,WSN,24,A,29,0.377,0.241,0.182,0.034,0.708,0.214,0.182,0.345,0.364,2,1,0,0,0.5,0.143,0.429,14,2022-06-03
sa3016977-A-STL,Aaron McKeithan,STL,22,A,36,0.241,0.194,0.094,0.056,0.708,0.308,0.281,0.333,0.375,1,1,0,0,0.269,0.423,0.269,14,2022-06-03
sa917932-AAA-CHW,Blake Rutherford,CHW,25,AAA,35,0.265,0.229,0.121,0.057,0.708,0.333,0.273,0.314,0.394,2,1,1,0,0.333,0.375,0.292,14,2022-06-03
sa3005924-A-NYY,Anthony Garcia,NYY,21,A,52,0.206,0.519,0.214,0.192,0.708,0.333,0.167,0.327,0.381,3,3,4,2,0.417,0.333,0.25,14,2022-06-03
sa3010026-A-SDP,Nerwilian Cedeno,SDP,20,A,15,0.0,0.133,0.0,0.067,0.708,0.364,0.308,0.4,0.308,0,0,1,1,0.182,0.364,0.364,14,2022-06-03
sa1169956-AA-TBR,Logan Allen,TBR,23,AA,13,0.65,0.231,0.3,0.077,0.708,0.0,0.1,0.308,0.4,1,1,1,0,0.5,0.333,0.167,14,2022-06-03
sa917822-AA-TOR,Luis De Los Santos,TOR,24,AA,43,0.448,0.279,0.25,0.023,0.708,0.233,0.225,0.233,0.475,5,2,0,1,0.267,0.4,0.333,14,2022-06-03
sa917127-AA-PHI,Jonathan Guzman,PHI,22,AA,41,0.278,0.22,0.122,0.0,0.707,0.375,0.293,0.293,0.415,4,0,2,0,0.375,0.531,0.094,14,2022-06-03
19522-AAA-CIN,TJ Friedl,CIN,26,AAA,22,0.611,0.182,0.222,0.182,0.707,0.154,0.167,0.318,0.389,2,1,0,0,0.308,0.692,0.077,14,2022-06-03
sa3016076-A-BAL,Luis Valdez,BAL,22,A,54,0.153,0.222,0.068,0.185,0.707,0.323,0.25,0.389,0.318,1,1,8,1,0.226,0.516,0.29,14,2022-06-03
sa3003213-A+-KCR,Felix Familia,KCR,23,A+,17,0.4,0.294,0.235,0.0,0.706,0.273,0.235,0.235,0.471,2,1,0,0,0.455,0.455,0.182,14,2022-06-03
sa3015193-A-STL,Jeremy Rivas,STL,19,A,44,0.145,0.182,0.053,0.114,0.706,0.367,0.289,0.364,0.342,2,0,0,1,0.233,0.533,0.2,14,2022-06-03
13329-AAA-LAD,Jake Lamb,LAD,31,AAA,46,0.164,0.348,0.114,0.239,0.706,0.333,0.2,0.391,0.314,2,1,0,0,0.444,0.333,0.278,14,2022-06-03
sa3008113-AA-STL,Malcom Nunez,STL,21,AA,36,1.05,0.111,0.233,0.167,0.706,0.125,0.167,0.306,0.4,3,2,0,1,0.333,0.5,0.167,14,2022-06-03
sa3009886-AA-NYM,Zach Ashford,NYM,25,AA,29,0.193,0.31,0.12,0.138,0.705,0.375,0.24,0.345,0.36,2,0,0,0,0.375,0.375,0.25,14,2022-06-03
sa917184-A+-DET,Jose King,DET,23,A+,19,0.151,0.368,0.111,0.053,0.705,0.455,0.278,0.316,0.389,1,0,0,2,0.364,0.182,0.455,14,2022-06-03
sa829375-AA-PHI,Josh Ockimey,PHI,26,AA,44,0.061,0.25,0.03,0.25,0.705,0.364,0.242,0.432,0.273,1,0,0,0,0.318,0.5,0.182,14,2022-06-03
23559-AAA-TEX,Ryan Dorow,TEX,26,AAA,41,0.065,0.22,0.029,0.122,0.705,0.385,0.286,0.39,0.314,1,0,0,0,0.385,0.462,0.154,14,2022-06-03
sa3006896-AAA-LAD,Miguel Vargas,LAD,22,AAA,49,0.243,0.245,0.119,0.102,0.704,0.31,0.238,0.347,0.357,3,1,1,0,0.448,0.241,0.31,14,2022-06-03
sa3003274-A+-CHW,Luis Mieses,CHW,22,A+,46,0.192,0.174,0.067,0.022,0.704,0.378,0.311,0.326,0.378,3,0,0,0,0.189,0.649,0.162,14,2022-06-03
17922-AAA-SFG,Isan Diaz,SFG,26,AAA,37,0.289,0.378,0.219,0.108,0.704,0.25,0.188,0.297,0.406,3,2,1,0,0.312,0.438,0.25,14,2022-06-03
sa3015407-A-MIL,Jeferson Quero,MIL,19,A,34,0.586,0.147,0.172,0.147,0.703,0.217,0.207,0.324,0.379,3,1,1,0,0.435,0.435,0.174,14,2022-06-03
sa3008746-A-NYY,Antonio Gomez,NYY,20,A,44,0.308,0.25,0.154,0.114,0.703,0.269,0.231,0.318,0.385,2,2,1,1,0.5,0.423,0.077,14,2022-06-03
sa3017371-A+-NYM,JT Schwartz,NYM,22,A+,41,0.207,0.268,0.111,0.122,0.703,0.36,0.25,0.341,0.361,3,0,0,0,0.48,0.4,0.16,14,2022-06-03
sa3007826-AAA-NYM,Nick Meyer,NYM,25,AAA,21,0.368,0.143,0.105,0.095,0.702,0.312,0.263,0.333,0.368,2,0,1,1,0.312,0.375,0.25,14,2022-06-03
sa3017327-A+-LAA,Mike Peabody,LAA,23,A+,38,0.195,0.342,0.133,0.105,0.702,0.312,0.2,0.368,0.333,2,1,1,0,0.562,0.438,0.062,14,2022-06-03
sa3002758-AAA-SEA,Mason McCoy,SEA,27,AAA,42,0.395,0.357,0.282,0.024,0.701,0.217,0.205,0.214,0.487,5,3,1,0,0.435,0.348,0.217,14,2022-06-03
sa3011267-A-PIT,Jase Bowen,PIT,21,A,46,0.314,0.239,0.15,0.13,0.701,0.259,0.225,0.326,0.375,2,2,2,0,0.222,0.593,0.185,14,2022-06-03
18371-AAA-MIN,Jermaine Palacios,MIN,25,AAA,163,0.245,0.233,0.114,0.086,0.701,0.333,0.262,0.325,0.376,11,3,6,2,0.213,0.565,0.222,14,2022-06-03
sa3011309-A+-BAL,Darell Hernaiz,BAL,20,A+,32,0.343,0.156,0.107,0.094,0.701,0.304,0.25,0.344,0.357,2,0,4,0,0.261,0.652,0.087,14,2022-06-03
sa3008761-A-COL,Warming Bernabel,COL,20,A,51,0.312,0.098,0.061,0.039,0.701,0.341,0.306,0.333,0.367,3,0,2,1,0.409,0.5,0.068,14,2022-06-03
sa3007074-AAA-KCR,Nate Eaton,KCR,25,AAA,27,0.671,0.259,0.348,0.111,0.7,0.062,0.13,0.222,0.478,3,2,1,0,0.625,0.312,0.062,14,2022-06-03
sa3010395-AAA-CHC,Darius Hill,CHC,24,AAA,10,inf,0.0,0.3,0.0,0.7,0.111,0.2,0.2,0.5,1,1,0,0,0.444,0.444,0.222,14,2022-06-03
sa3008183-AA-COL,Jimmy Herron,COL,25,AA,40,0.333,0.15,0.1,0.225,0.7,0.217,0.2,0.4,0.3,1,1,1,0,0.391,0.348,0.261,14,2022-06-03
sa3015542-A-TOR,Adrian Pinto,TOR,19,A,48,0.288,0.188,0.108,0.167,0.699,0.259,0.216,0.375,0.324,2,1,7,2,0.481,0.407,0.148,14,2022-06-03
sa3008184-A+-CHC,Cole Roederer,CHC,22,A+,29,0.478,0.241,0.231,0.103,0.699,0.222,0.192,0.276,0.423,4,1,2,0,0.556,0.278,0.222,14,2022-06-03
sa920278-AA-ATL,Yariel Gonzalez,ATL,28,AA,58,0.511,0.207,0.212,0.069,0.699,0.205,0.212,0.276,0.423,5,3,2,0,0.487,0.282,0.205,14,2022-06-03
sa3014454-AA-MIN,Austin Martin,MIN,23,AA,52,0.347,0.096,0.067,0.096,0.699,0.3,0.267,0.365,0.333,2,0,3,1,0.3,0.425,0.25,14,2022-06-03
sa3010337-A+-KCR,Tyler Tolbert,KCR,24,A+,49,0.152,0.306,0.093,0.082,0.699,0.429,0.279,0.327,0.372,3,0,6,0,0.321,0.536,0.143,14,2022-06-03
sa3014888-AAA-BAL,Dylan Harris,BAL,25,AAA,37,0.329,0.405,0.267,0.189,0.697,0.154,0.133,0.297,0.4,4,2,0,1,0.308,0.462,0.231,14,2022-06-03
sa3014420-A+-DET,Trei Cruz,DET,23,A+,40,0.22,0.325,0.143,0.125,0.696,0.333,0.229,0.325,0.371,2,1,1,0,0.286,0.571,0.19,14,2022-06-03
sa3016966-A+-NYY,Cooper Bowman,NYY,22,A+,50,0.291,0.28,0.163,0.1,0.695,0.258,0.233,0.3,0.395,3,2,4,0,0.452,0.419,0.097,14,2022-06-03
sa3004813-AAA-TOR,Logan Warmoth,TOR,26,AAA,30,0.536,0.2,0.214,0.067,0.695,0.2,0.214,0.267,0.429,2,2,0,1,0.5,0.4,0.1,14,2022-06-03
sa3005394-AAA-MIA,Lorenzo Quintana,MIA,33,AAA,39,0.4,0.282,0.226,0.179,0.695,0.15,0.161,0.308,0.387,3,2,0,0,0.65,0.3,0.1,14,2022-06-03
19938-AA-LAA,Aaron Whitefield,LAA,25,AA,38,0.158,0.211,0.067,0.158,0.695,0.318,0.233,0.395,0.3,2,0,4,1,0.364,0.364,0.273,14,2022-06-03
sa3014497-A+-SEA,Tyler Keenan,SEA,23,A+,20,0.0,0.2,0.0,0.15,0.694,0.385,0.294,0.4,0.294,0,0,0,0,0.231,0.769,0.0,14,2022-06-03
sa872542-AA-CIN,Leonardo Rivas,CIN,24,AA,21,0.109,0.286,0.062,0.19,0.693,0.333,0.25,0.381,0.312,1,0,2,0,0.417,0.5,0.167,14,2022-06-03
sa3017172-A-CHW,Wes Kath,CHW,19,A,42,0.154,0.405,0.125,0.214,0.693,0.357,0.188,0.381,0.312,2,1,0,0,0.429,0.429,0.214,14,2022-06-03
sa3018123-A-MIN,Dylan Neuse,MIN,23,A,31,0.287,0.258,0.148,0.129,0.693,0.278,0.222,0.323,0.37,2,1,0,1,0.5,0.389,0.111,14,2022-06-03
sa3011501-A-OAK,T.J. Schofield-Sam,OAK,21,A,40,0.286,0.15,0.086,0.075,0.693,0.31,0.257,0.35,0.343,3,0,0,2,0.31,0.517,0.172,14,2022-06-03
sa3007059-A-DET,Daneurys De La Cruz,DET,21,A,35,0.134,0.4,0.107,0.171,0.693,0.429,0.214,0.371,0.321,3,0,0,0,0.429,0.214,0.357,14,2022-06-03
13633-AAA-ATL,Preston Tucker,ATL,31,AAA,41,0.208,0.195,0.081,0.098,0.693,0.321,0.27,0.341,0.351,1,1,0,0,0.286,0.536,0.214,14,2022-06-03
13744-AAA-MIL,David Dahl,MIL,28,AAA,39,0.136,0.333,0.091,0.154,0.692,0.4,0.242,0.359,0.333,2,0,0,0,0.25,0.55,0.2,14,2022-06-03
sa3007874-A-ARI,Wilderd Patino,ARI,20,A,48,0.256,0.25,0.128,0.104,0.692,0.286,0.231,0.333,0.359,3,1,5,1,0.286,0.607,0.107,14,2022-06-03
sa3010272-AA-PIT,Jared Triolo,PIT,24,AA,53,0.184,0.113,0.042,0.094,0.692,0.333,0.292,0.358,0.333,2,0,1,1,0.405,0.381,0.238,14,2022-06-03
sa873268-AAA-CLE,Trenton Brooks,CLE,26,AAA,24,0.253,0.208,0.105,0.208,0.691,0.286,0.211,0.375,0.316,2,0,0,0,0.643,0.143,0.214,14,2022-06-03
12434-AAA-LAD,Kevin Pillar,LAD,33,AAA,14,0.292,0.143,0.083,0.143,0.69,0.3,0.25,0.357,0.333,1,0,0,0,0.4,0.3,0.3,14,2022-06-03
sa3005561-A-TOR,Jose Rivas,TOR,21,A,14,0.194,0.214,0.083,0.071,0.69,0.333,0.25,0.357,0.333,1,0,0,0,0.111,0.667,0.222,14,2022-06-03
sa3016803-A+-SEA,Spencer Packard,SEA,24,A+,52,0.65,0.096,0.125,0.154,0.69,0.194,0.2,0.365,0.325,3,1,0,0,0.278,0.556,0.167,14,2022-06-03
sa3005181-A+-PHI,D.J. Stewart,PHI,23,A+,29,0.333,0.207,0.138,0.0,0.69,0.348,0.276,0.276,0.414,3,0,2,0,0.261,0.652,0.087,14,2022-06-03
13795-AAA-TOR,Eric Stamets,TOR,30,AAA,18,1.588,0.056,0.176,0.056,0.69,0.2,0.235,0.278,0.412,1,1,1,0,0.733,0.133,0.067,14,2022-06-03
sa3008901-A+-PIT,Dariel Lopez,PIT,20,A+,41,0.392,0.268,0.211,0.049,0.689,0.24,0.211,0.268,0.421,4,2,0,0,0.36,0.48,0.16,14,2022-06-03
sa3004142-A+-TEX,Chris Seise,TEX,23,A+,140,0.244,0.35,0.171,0.071,0.689,0.333,0.233,0.286,0.403,11,5,0,0,0.28,0.493,0.24,14,2022-06-03
sa873690-AAA-MIL,Weston Wilson,MIL,27,AAA,42,0.258,0.262,0.135,0.095,0.688,0.296,0.243,0.31,0.378,3,1,1,1,0.333,0.37,0.222,14,2022-06-03
sa3009869-AA-TBR,Austin Shenton,TBR,24,AA,31,0.369,0.29,0.214,0.065,0.687,0.211,0.214,0.258,0.429,2,2,0,0,0.474,0.368,0.158,14,2022-06-03
sa3016975-A+-DET,Ben Malgeri,DET,22,A+,51,0.19,0.314,0.119,0.118,0.686,0.32,0.214,0.353,0.333,3,1,1,0,0.24,0.52,0.24,14,2022-06-03
sa917824-AA-SDP,Juan Fernandez,SDP,23,AA,51,0.059,0.176,0.021,0.039,0.686,0.385,0.312,0.353,0.333,1,0,1,0,0.154,0.564,0.308,14,2022-06-03
sa3017734-A-CLE,Jake Fox,CLE,19,A,47,0.212,0.191,0.081,0.106,0.686,0.281,0.243,0.362,0.324,2,0,4,0,0.312,0.469,0.188,14,2022-06-03
sa3010332-AAA-ATL,Braden Shewmake,ATL,24,AAA,42,0.35,0.214,0.15,0.048,0.686,0.3,0.25,0.286,0.4,3,1,0,0,0.467,0.233,0.267,14,2022-06-03
sa3006711-A+-WSN,Gage Canning,WSN,25,A+,21,0.175,0.429,0.15,0.048,0.686,0.4,0.25,0.286,0.4,1,1,0,0,0.4,0.5,0.1,14,2022-06-03
sa3005712-A+-MIA,Dalvy Rosario,MIA,21,A+,35,0.273,0.314,0.171,0.0,0.686,0.348,0.257,0.257,0.429,3,1,3,0,0.478,0.391,0.174,14,2022-06-03
sa3010711-A+-ATL,Vaughn Grissom,ATL,21,A+,47,0.712,0.128,0.182,0.064,0.686,0.222,0.227,0.277,0.409,4,2,5,0,0.583,0.278,0.139,14,2022-06-03
sa3007973-A+-MIA,Will Banfield,MIA,22,A+,47,0.374,0.213,0.159,0.043,0.686,0.286,0.25,0.277,0.409,5,1,0,0,0.4,0.457,0.143,14,2022-06-03
sa3008845-A+-LAD,Jose Ramos,LAD,21,A+,53,0.265,0.377,0.2,0.057,0.684,0.321,0.22,0.264,0.42,5,2,1,0,0.357,0.357,0.286,14,2022-06-03
sa3005151-A-LAA,Kevin Watson Jr,LAA,23,A,13,0.0,0.231,0.0,0.231,0.684,0.333,0.222,0.462,0.222,0,0,1,0,0.333,0.667,0.0,14,2022-06-03
17807-AAA-OAK,Drew Jackson,OAK,28,AAA,36,0.116,0.278,0.065,0.139,0.684,0.381,0.258,0.361,0.323,2,0,2,0,0.19,0.667,0.143,14,2022-06-03
sa3011599-A-ATL,Mahki Backstrom,ATL,20,A,33,0.24,0.333,0.16,0.212,0.684,0.231,0.16,0.364,0.32,2,1,1,0,0.385,0.462,0.154,14,2022-06-03
22217-AAA-SDP,Luis Campusano,SDP,23,AAA,38,0.494,0.184,0.182,0.105,0.683,0.222,0.212,0.289,0.394,4,1,0,0,0.259,0.704,0.037,14,2022-06-03
sa3010029-AA-WSN,Jack Dunn,WSN,25,AA,24,0.36,0.208,0.15,0.167,0.683,0.214,0.2,0.333,0.35,1,1,0,0,0.214,0.643,0.143,14,2022-06-03
sa3017158-A+-MIA,Cody Morissette,MIA,22,A+,55,0.359,0.218,0.157,0.073,0.683,0.289,0.235,0.291,0.392,6,1,0,0,0.421,0.316,0.237,14,2022-06-03
sa3005563-A-OAK,Jhoan Paulino,OAK,21,A,26,0.232,0.269,0.125,0.077,0.683,0.312,0.25,0.308,0.375,1,1,0,0,0.438,0.438,0.188,14,2022-06-03
sa3002836-AAA-STL,Evan Mendoza,STL,26,AAA,47,0.218,0.128,0.056,0.234,0.682,0.267,0.222,0.404,0.278,2,0,5,0,0.4,0.333,0.267,14,2022-06-03
sa3005547-A-MIL,Luis Silva,MIL,20,A,23,0.091,0.261,0.048,0.087,0.681,0.4,0.286,0.348,0.333,1,0,1,0,0.2,0.533,0.267,14,2022-06-03
sa3018208-A-CIN,Jamal O'Guinn,CIN,23,A,35,0.259,0.257,0.133,0.057,0.681,0.304,0.233,0.314,0.367,4,0,0,0,0.435,0.478,0.13,14,2022-06-03
sa3008768-A-CLE,Dayan Frias,CLE,20,A,42,0.262,0.381,0.2,0.143,0.681,0.278,0.171,0.31,0.371,4,1,0,1,0.611,0.389,0.0,14,2022-06-03
sa1169610-A-CIN,Tyler Callihan,CIN,22,A,38,0.238,0.132,0.062,0.158,0.681,0.296,0.25,0.368,0.312,2,0,1,1,0.333,0.296,0.333,14,2022-06-03
sa3016919-A+-STL,Mack Chambers,STL,22,A+,45,0.304,0.133,0.081,0.133,0.68,0.29,0.243,0.356,0.324,3,0,0,1,0.194,0.548,0.226,14,2022-06-03
sa3007012-AA-TOR,John Aiello,TOR,25,AA,31,0.111,0.323,0.071,0.032,0.68,0.444,0.286,0.323,0.357,2,0,0,0,0.278,0.611,0.056,14,2022-06-03
25040-AAA-TOR,Vinny Capra,TOR,25,AAA,22,0.0,0.091,0.0,0.091,0.679,0.316,0.316,0.364,0.316,0,0,2,0,0.316,0.421,0.316,14,2022-06-03
sa736945-AA-NYY,Michael Beltre,NYY,26,AA,22,0.096,0.273,0.053,0.136,0.679,0.385,0.263,0.364,0.316,1,0,4,1,0.385,0.538,0.077,14,2022-06-03
sa3016853-AA-LAA,Zach Humphreys,LAA,24,AA,31,0.072,0.29,0.042,0.194,0.679,0.353,0.25,0.387,0.292,1,0,1,2,0.412,0.471,0.118,14,2022-06-03
sa3008782-A-WSN,Yoander Rivero,WSN,20,A,21,0.0,0.238,0.0,0.238,0.679,0.364,0.25,0.429,0.25,0,0,0,0,0.273,0.455,0.273,14,2022-06-03
sa918293-AAA-PHI,Darick Hall,PHI,26,AAA,41,0.356,0.195,0.139,0.122,0.678,0.259,0.222,0.317,0.361,3,1,4,0,0.333,0.556,0.111,14,2022-06-03
sa3003246-AA-KCR,Maikel Garcia,KCR,22,AA,54,0.176,0.185,0.065,0.13,0.678,0.316,0.261,0.352,0.326,2,0,4,0,0.316,0.368,0.316,14,2022-06-03
sa3008941-A-CHW,Wilber Sanchez,CHW,20,A,50,0.298,0.14,0.083,0.26,0.678,0.241,0.194,0.4,0.278,3,0,6,1,0.517,0.345,0.103,14,2022-06-03
sa3003218-A-MIN,Daniel Ozoria,MIN,21,A,32,0.119,0.469,0.111,0.156,0.677,0.5,0.222,0.344,0.333,3,0,3,1,0.583,0.167,0.25,14,2022-06-03
sa3005504-A+-CIN,Allan Cerda,CIN,22,A+,49,0.226,0.388,0.175,0.184,0.677,0.3,0.175,0.327,0.35,5,1,1,1,0.5,0.1,0.35,14,2022-06-03
sa3014521-A+-CIN,Austin Hendrick,CIN,21,A+,35,0.159,0.314,0.1,0.114,0.676,0.333,0.233,0.343,0.333,1,1,1,0,0.444,0.222,0.389,14,2022-06-03
17684-AAA-OAK,Vimael Machin,OAK,28,AAA,35,0.265,0.057,0.03,0.057,0.676,0.323,0.303,0.343,0.333,1,0,0,0,0.226,0.581,0.226,14,2022-06-03
14942-AAA-SEA,Andrew Knapp,SEA,30,AAA,33,0.44,0.303,0.267,0.061,0.676,0.167,0.167,0.242,0.433,4,2,0,0,0.5,0.278,0.222,14,2022-06-03
sa3017322-A+-LAA,Straton Podaras,LAA,24,A+,18,0.0,0.278,0.0,0.222,0.675,0.375,0.231,0.444,0.231,0,0,2,1,0.5,0.375,0.125,14,2022-06-03
sa3007740-AA-LAA,Jeremiah Jackson,LAA,22,AA,20,0.278,0.45,0.25,0.15,0.675,0.167,0.125,0.3,0.375,2,1,1,0,0.667,0.167,0.167,14,2022-06-03
sa3011445-A-PHI,Marcus Lee Sang,PHI,21,A,47,0.112,0.319,0.071,0.106,0.674,0.407,0.262,0.34,0.333,3,0,1,0,0.074,0.63,0.296,14,2022-06-03
sa3015703-A-OAK,Pedro Pineda,OAK,18,A,56,0.238,0.429,0.204,0.125,0.673,0.304,0.184,0.286,0.388,5,2,0,0,0.435,0.435,0.174,14,2022-06-03
sa3005507-A+-BOS,Gilberto Jimenez,BOS,21,A+,43,0.097,0.279,0.054,0.093,0.673,0.4,0.27,0.349,0.324,2,0,0,1,0.24,0.6,0.16,14,2022-06-03
