idlevelorg,Name,Org,Age,Level,PA,xSpect,K%,ISO,BB%,OPS,BABIP,AVG,OBP,SLG,XBH,HR,SB,CS,eFB%,eGB%,eLD%,Days,Date
sa3003964-AA-KCR,Ryan Grotjohn,KCR,27,AA,14,0.0,0.5,0.0,0.071,0.226,0.143,0.083,0.143,0.083,0,0,0,0,0.571,0.286,0.143,7,2022-06-03
sa3004055-A+-OAK,Austin Beck,OAK,23,A+,19,0.0,0.158,0.0,0.0,0.223,0.111,0.118,0.105,0.118,0,0,1,0,0.5,0.389,0.111,7,2022-06-03
sa3014948-AA-HOU,Shay Whitcomb,HOU,23,AA,28,0.047,0.429,0.04,0.107,0.223,0.077,0.04,0.143,0.08,1,0,1,0,0.308,0.692,0.0,7,2022-06-03
sa3015177-A-CIN,Braylin Minier,CIN,19,A,18,0.0,0.333,0.0,0.0,0.222,0.167,0.111,0.111,0.111,0,0,0,0,0.5,0.25,0.25,7,2022-06-03
sa3015802-A+-MIL,Jadher Areinamo,MIL,18,A+,23,0.062,0.348,0.043,0.0,0.217,0.133,0.087,0.087,0.13,1,0,0,0,0.467,0.4,0.133,7,2022-06-03
10441-AAA-MIL,Jon Singleton,MIL,30,AAA,23,0.0,0.391,0.0,0.217,0.217,0.0,0.0,0.217,0.0,0,0,0,0,0.444,0.444,0.111,7,2022-06-03
15194-AAA-CIN,Jake Bauers,CIN,26,AAA,20,0.075,0.35,0.053,0.05,0.205,0.083,0.053,0.1,0.105,1,0,1,0,0.5,0.333,0.167,7,2022-06-03
sa3011330-A+-MIL,Darrien Miller,MIL,21,A+,15,0.0,0.2,0.0,0.067,0.205,0.091,0.071,0.133,0.071,0,0,0,0,0.545,0.455,0.0,7,2022-06-03
sa3010597-A-CHW,Victor Torres,CHW,21,A,15,0.0,0.4,0.0,0.067,0.205,0.125,0.071,0.133,0.071,0,0,0,0,0.375,0.5,0.125,7,2022-06-03
sa3003339-A-TOR,Hugo Cardona,TOR,22,A,10,0.0,0.4,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0,0,0,0,0.25,0.75,0.0,7,2022-06-03
sa3017161-A+-COL,Benjamin Sems,COL,24,A+,10,0.0,0.3,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0,0,0,0,0.0,0.8,0.0,7,2022-06-03
sa3017513-A-MIA,Kahlil Watson,MIA,19,A,22,0.0,0.545,0.0,0.0,0.186,0.182,0.095,0.091,0.095,0,0,1,0,0.273,0.636,0.182,7,2022-06-03
sa3008737-A-LAA,Starlin Gill,LAA,22,A,24,0.0,0.25,0.0,0.083,0.175,0.071,0.05,0.125,0.05,0,0,0,1,0.143,0.571,0.214,7,2022-06-03
sa3003364-A+-LAD,Edwin Mateo,LAD,23,A+,12,0.0,0.333,0.0,0.0,0.174,0.143,0.091,0.083,0.091,0,0,0,0,0.286,0.571,0.143,7,2022-06-03
sa3017339-A-KCR,Carter Jensen,KCR,18,A,18,0.0,0.278,0.0,0.056,0.17,0.083,0.059,0.111,0.059,0,0,0,0,0.333,0.583,0.083,7,2022-06-03
sa3010273-AA-BOS,Wil Dalton,BOS,24,AA,12,0.0,0.5,0.0,0.0,0.167,0.167,0.083,0.083,0.083,0,0,0,1,0.333,0.333,0.167,7,2022-06-03
sa917150-A+-CIN,Jonathan Willems,CIN,23,A+,12,0.0,0.417,0.0,0.0,0.167,0.143,0.083,0.083,0.083,0,0,0,0,0.286,0.429,0.286,7,2022-06-03
sa3006871-AAA-TBR,Cal Stevenson,TBR,25,AAA,12,0.0,0.333,0.0,0.0,0.167,0.125,0.083,0.083,0.083,0,0,0,0,0.5,0.5,0.0,7,2022-06-03
sa830303-AAA-CHW,Micker Adolfo,CHW,25,AAA,12,0.0,0.417,0.0,0.0,0.167,0.143,0.083,0.083,0.083,0,0,0,0,0.286,0.714,0.143,7,2022-06-03
sa3008889-A-PIT,Alexander Mojica,PIT,19,A,19,0.0,0.368,0.0,0.158,0.158,0.0,0.0,0.158,0.0,0,0,0,0,0.3,0.7,0.1,7,2022-06-03
sa3004883-A+-CLE,Micael Ramirez,CLE,23,A+,13,0.0,0.154,0.0,0.154,0.154,0.0,0.0,0.154,0.0,0,0,0,0,0.222,0.667,0.111,7,2022-06-03
sa3007640-A+-BOS,Nicholas Northcut,BOS,23,A+,20,0.0,0.4,0.0,0.05,0.153,0.091,0.053,0.1,0.053,0,0,0,0,0.727,0.0,0.182,7,2022-06-03
sa3007631-AA-NYY,Max Burt,NYY,25,AA,14,0.0,0.357,0.0,0.0,0.143,0.0,0.0,0.143,0.0,0,0,1,0,0.5,0.25,0.125,7,2022-06-03
sa3017044-A+-BOS,Alex Binelas,BOS,22,A+,15,0.0,0.267,0.0,0.133,0.133,0.0,0.0,0.133,0.0,0,0,1,0,0.333,0.444,0.222,7,2022-06-03
sa3010887-A+-NYY,Spencer Henson,NYY,24,A+,16,0.0,0.5,0.0,0.062,0.125,0.0,0.0,0.125,0.0,0,0,0,0,0.5,0.5,0.0,7,2022-06-03
sa1169598-A+-BOS,Matthew Lugo,BOS,21,A+,17,0.0,0.118,0.0,0.0,0.118,0.067,0.059,0.059,0.059,0,0,0,0,0.4,0.333,0.267,7,2022-06-03
sa3017478-A+-PIT,Jackson Glenn,PIT,24,A+,10,0.0,0.6,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0,0,1,0,0.0,0.667,0.0,7,2022-06-03
sa3018123-A-MIN,Dylan Neuse,MIN,23,A,10,0.0,0.3,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0,0,0,0,0.667,0.333,0.0,7,2022-06-03
sa3011256-A+-WSN,Drew Mendoza,WSN,24,A+,20,0.0,0.45,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0,0,0,0,0.444,0.444,0.0,7,2022-06-03
sa3010166-AAA-KCR,Jimmy Govern,KCR,25,AAA,21,0.0,0.19,0.0,0.0,0.095,0.059,0.048,0.048,0.048,0,0,0,0,0.529,0.471,0.0,7,2022-06-03
sa3008898-A-TOR,Francisco Fajardo,TOR,22,A,11,0.0,0.273,0.0,0.091,0.091,0.0,0.0,0.091,0.0,0,0,2,0,0.429,0.429,0.0,7,2022-06-03
sa3008790-A-LAA,Darwin Moreno,LAA,20,A,11,0.0,0.636,0.0,0.091,0.091,0.0,0.0,0.091,0.0,0,0,0,0,0.0,1.0,0.0,7,2022-06-03
sa3004726-AA-PHI,Chris Sharpe,PHI,26,AA,11,0.0,0.545,0.0,0.091,0.091,0.0,0.0,0.091,0.0,0,0,0,0,0.0,0.75,0.25,7,2022-06-03
sa3008420-A-NYY,Alan Mejia,NYY,20,A,15,0.0,0.4,0.0,0.067,0.067,0.0,0.0,0.067,0.0,0,0,1,0,0.375,0.5,0.0,7,2022-06-03
sa924858-A-ATL,Braulio Vasquez,ATL,23,A,10,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.375,0.375,0.25,7,2022-06-03
sa830359-AAA-MIL,Andruw Monasterio,MIL,25,AAA,10,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.167,0.667,0.167,7,2022-06-03
sa918086-A+-CHW,Luis Curbelo,CHW,24,A+,11,0.0,0.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.6,0.4,0.0,7,2022-06-03
