idlevel,Name,Org,Age,Level,PA,wRC+,K%,ISO,SwStr%,BB%,OPS,BABIP,AVG,OBP,SLG,HR/FB,HR,2B,3B,SB,CS,FB%,GB%,LD%,Date
7226-AAA,Matt Davidson,OAK,31,AAA,52,54.94361623005872,0.30769231,0.14583334,0.17277487,0.07692308,0.62339744,0.26666667,0.20833333,0.26923077,0.35416667,0.13333333,2,1,0,0,0,0.46875,0.375,0.15625,2022-05-26
7226-AAA,Matt Davidson,ARI,31,AAA,51,236.47075427103576,0.2745098,0.56818181,0.125,0.11764706,1.42513369,0.40909091,0.38636364,0.47058824,0.95454545,0.57142857,8,1,0,0,0,0.48275862,0.31034483,0.20689655,2022-05-26
7740-AAA,Ty Kelly,LAD,33,AAA,26,9.29682900617034,0.23076923,0.04545454,0.05042017,0.11538462,0.41258741,0.17647059,0.13636364,0.23076923,0.18181818,0.0,0,1,0,0,0,0.25,0.4375,0.3125,2022-05-26
8090-AAA,Matt Carpenter,TEX,36,AAA,95,140.44638966760573,0.21052632,0.3375,0.08905852,0.14736842,0.99144737,0.29090909,0.275,0.37894737,0.6125,0.22222222,6,5,2,1,1,0.45,0.3,0.25,2022-05-26
8203-AAA,Dee Strange-Gordon,WSN,34,AAA,20,32.610613498589736,0.05,0.05555555,0.08450704,0.1,0.47222222,0.17647059,0.16666667,0.25,0.22222222,0.0,0,1,0,0,0,0.17647059,0.70588235,0.11764706,2022-05-26
8879-AAA,Ryan Lavarnway,DET,34,AAA,122,122.1269743936212,0.19672131,0.13,0.11383929,0.14754098,0.79344262,0.33333333,0.27,0.39344262,0.4,0.06060606,2,7,0,0,0,0.44,0.36,0.2,2022-05-26
9284-AAA,Chris Herrmann,WSN,34,AAA,52,33.38071141212864,0.30769231,0.02083334,0.14220183,0.07692308,0.49839744,0.3125,0.20833333,0.26923077,0.22916667,0.0,0,1,0,0,0,0.40625,0.40625,0.1875,2022-05-26
9368-AAA,Evan Longoria,SFG,36,AAA,18,40.556920330142646,0.38888889,0.0,0.15068493,0.0,0.55555556,0.45454545,0.27777778,0.27777778,0.27777778,0.0,0,0,0,0,0,0.4,0.3,0.3,2022-05-26
9433-AAA,Dustin Garneau,DET,34,AAA,48,104.13473405475028,0.27083333,0.27906976,0.13829787,0.08333333,0.78003876,0.22222222,0.20930233,0.29166667,0.48837209,0.1875,3,3,0,0,0,0.57142857,0.28571429,0.14285714,2022-05-26
9807-AAA,Ryan Goins,ATL,34,AAA,101,-9.50023892402382,0.20792079,0.03092783,0.08695652,0.01980198,0.35556701,0.19480519,0.15463918,0.17,0.18556701,0.0,0,3,0,0,1,0.36842105,0.51315789,0.11842105,2022-05-26
9952-AAA,Trayce Thompson,DET,31,AAA,23,39.05437659831955,0.30434783,0.04761905,0.11458333,0.08695652,0.49896481,0.28571429,0.19047619,0.26086957,0.23809524,0.0,0,1,0,0,0,0.42857143,0.35714286,0.21428571,2022-05-26
9952-AAA,Trayce Thompson,SDP,31,AAA,65,185.05312966857423,0.27692308,0.54385965,0.15298507,0.10769231,1.2442645,0.29032258,0.31578947,0.38461538,0.85964912,0.47368421,9,4,0,1,0,0.48717949,0.23076923,0.28205128,2022-05-26
sa1053075-AAA,Marty Bechina,OAK,25,AAA,37,33.040326040787434,0.32432432,0.1,0.1257485,0.16216216,0.47027027,0.11764706,0.1,0.27027027,0.2,0.125,1,0,0,0,1,0.44444444,0.38888889,0.16666667,2022-05-26
sa1115762-AAA,Vinnie Pasquantino,KCR,24,AAA,182,168.0867237268271,0.14835165,0.34210526,0.08545727,0.13186813,1.03376229,0.28448276,0.29605263,0.3956044,0.63815789,0.20689655,12,14,1,3,1,0.464,0.304,0.232,2022-05-26
sa1115778-AAA,Dominic Fletcher,ARI,24,AAA,22,127.86881519047608,0.27272727,0.0,0.08695652,0.09090909,0.8229665,0.53846154,0.36842105,0.45454545,0.36842105,0.0,0,0,0,0,0,0.07692308,0.69230769,0.23076923,2022-05-26
sa1115829-AAA,Kyle Stowers,BAL,24,AAA,148,147.58911148870396,0.22972973,0.32283465,0.14586995,0.11486486,0.94322139,0.27710843,0.25984252,0.36054422,0.58267717,0.3030303,10,11,0,1,0,0.35483871,0.44086022,0.20430108,2022-05-26
sa1115884-AAA,Carter Bins,PIT,23,AAA,23,55.36947740696163,0.30434783,0.15,0.09375,0.08695652,0.56086957,0.16666667,0.15,0.26086957,0.3,0.5,1,0,0,0,0,0.16666667,0.58333333,0.25,2022-05-26
sa1115890-AAA,Dominic Canzone,ARI,24,AAA,104,53.85438803577613,0.25961538,0.10309279,0.1292876,0.05769231,0.60874306,0.29411765,0.22680412,0.27884615,0.32989691,0.13333333,2,4,0,5,1,0.22727273,0.5,0.27272727,2022-05-26
sa1169761-AAA,Johnny Rizer,BAL,25,AAA,81,83.56926029369717,0.33333333,0.20833334,0.16428571,0.09876543,0.6867284,0.225,0.19444444,0.28395062,0.40277778,0.38461538,5,0,0,1,1,0.28888889,0.55555556,0.15555556,2022-05-26
sa1169773-AAA,LJ Talley,TOR,25,AAA,77,102.49558531930458,0.18181818,0.05633803,0.08360129,0.06493506,0.72983354,0.38596491,0.30985915,0.36363636,0.36619718,0.0,0,2,1,3,0,0.28070175,0.29824561,0.42105263,2022-05-26
sa1169803-AAA,Clay Dungan,KCR,26,AAA,185,73.75410811313739,0.15675676,0.07692307,0.07317073,0.11351351,0.60445565,0.24,0.20512821,0.32240437,0.28205128,0.04651163,2,4,1,7,1,0.3495935,0.50406504,0.14634146,2022-05-26
sa1169919-AAA,Nick Sogard,BOS,24,AAA,15,82.01279726318495,0.13333333,0.0,0.04347826,0.0,0.66666666,0.38461538,0.33333333,0.33333333,0.33333333,0.0,0,0,0,0,0,0.30769231,0.53846154,0.15384615,2022-05-26
sa1170420-AAA,Elvis Peralta,OAK,25,AAA,3,-100.0,0.66666667,0.0,0.27272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,1.0,0.0,2022-05-26
sa1170619-AAA,Josh Bissonette,PIT,25,AAA,44,71.63825882333151,0.15909091,0.0,0.08074534,0.15909091,0.57105943,0.27586207,0.22222222,0.34883721,0.22222222,0.0,0,0,0,1,0,0.12,0.76,0.12,2022-05-26
sa185525-AAA,Eric Rodriguez,CLE,23,AAA,4,-100.0,0.75,0.0,0.42857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,1.0,0.0,2022-05-26
sa3002634-AAA,Wilmer Perez,WSN,24,AAA,3,-100.0,1.0,0.0,0.38461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,2022-05-26
sa3002758-AAA,Mason McCoy,SEA,27,AAA,127,76.58165619805656,0.27559055,0.17117118,0.11854685,0.08661417,0.70940541,0.2972973,0.23423423,0.304,0.40540541,0.12903226,4,7,0,5,1,0.4025974,0.37662338,0.22077922,2022-05-26
sa3002836-AAA,Evan Mendoza,STL,26,AAA,124,89.72826504069717,0.12903226,0.12149533,0.05442177,0.12096774,0.68578535,0.24719101,0.23364486,0.33064516,0.35514019,0.07894737,3,4,0,4,0,0.43181818,0.35227273,0.21590909,2022-05-26
sa3002847-AAA,Cesar Izturis Jr.,SEA,22,AAA,20,71.1782838620751,0.15,0.0,0.12121212,0.1,0.62777778,0.33333333,0.27777778,0.35,0.27777778,0.0,0,0,0,2,2,0.21428571,0.5,0.28571429,2022-05-26
sa3003219-AAA,Rafael Lantigua,TOR,24,AAA,7,103.81740394245809,0.14285714,0.0,0.03225806,0.28571429,0.62857143,0.25,0.2,0.42857143,0.2,0.0,0,0,0,0,0,0.0,0.75,0.25,2022-05-26
sa3003226-AAA,Gabriel Moreno,TOR,22,AAA,117,134.0552775097355,0.17948718,0.10280374,0.06073753,0.07692308,0.85030753,0.42352941,0.34579439,0.4017094,0.44859813,0.05555556,1,8,0,2,0,0.21176471,0.49411765,0.29411765,2022-05-26
sa3003228-AAA,Johan Lopez,TBR,21,AAA,5,-16.499318362506834,0.4,0.0,0.16666667,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0,0,0,0,0,0.5,0.0,0.5,2022-05-26
sa3003305-AAA,Oswald Peraza,NYY,22,AAA,145,63.61482027471166,0.23448276,0.13533834,0.13636364,0.06896552,0.60731138,0.24210526,0.20300752,0.26896552,0.33834586,0.09090909,4,6,0,8,0,0.44897959,0.36734694,0.18367347,2022-05-26
sa3003959-AAA,Cullen Large,TOR,26,AAA,135,96.73605206399442,0.25185185,0.10743802,0.10611511,0.08888889,0.71264157,0.35294118,0.26446281,0.34074074,0.37190083,0.06896552,2,7,0,3,0,0.34117647,0.38823529,0.27058824,2022-05-26
sa3004053-AAA,Miguel Perez,SEA,21,AAA,18,5.042437923264414,0.66666667,0.17647059,0.24285714,0.05555556,0.46078432,0.25,0.11764706,0.16666667,0.29411765,1.0,1,0,0,0,0,0.2,0.4,0.4,2022-05-26
sa3004056-AAA,David Banuelos,MIN,25,AAA,58,92.08464862402184,0.37931034,0.2264151,0.16666667,0.06896552,0.73353194,0.32142857,0.22641509,0.28070175,0.45283019,0.42857143,3,3,0,0,0,0.26923077,0.5,0.23076923,2022-05-26
sa3004068-AAA,Chris Roller,CLE,25,AAA,9,174.95205154024282,0.11111111,0.0,0.08888889,0.22222222,0.88888889,0.4,0.33333333,0.55555556,0.33333333,0.0,0,0,0,1,0,0.6,0.0,0.4,2022-05-26
sa3004128-AAA,Laz Rivera,CHW,27,AAA,75,95.30915566778772,0.21333333,0.16666666,0.125,0.06666667,0.71393939,0.25531915,0.22727273,0.32,0.39393939,0.1875,3,2,0,5,2,0.32,0.46,0.22,2022-05-26
sa3004138-AAA,Nick Pratto,KCR,23,AAA,158,124.7300239761895,0.31012658,0.234375,0.11659193,0.16455696,0.82802611,0.29166667,0.2265625,0.36708861,0.4609375,0.22857143,8,4,1,4,0,0.45454545,0.32467532,0.22077922,2022-05-26
sa3004140-AAA,Bubba Thompson,TEX,24,AAA,150,97.103876766846,0.28666667,0.11643836,0.16666667,0.01333333,0.78520548,0.44554455,0.32876712,0.34,0.44520548,0.12,3,4,2,23,1,0.24509804,0.49019608,0.26470588,2022-05-26
sa3004157-AAA,Cody Bohanek,NYM,26,AAA,108,25.33374359181304,0.36111111,0.07216495,0.13084112,0.09259259,0.44797633,0.21428571,0.1443299,0.23148148,0.21649485,0.08695652,2,1,0,3,0,0.39655172,0.5,0.10344828,2022-05-26
sa3004159-AAA,Brewer Hicklen,KCR,26,AAA,178,116.50595595891387,0.38764045,0.18831168,0.14164306,0.08988764,0.80482794,0.43902439,0.26623377,0.35028249,0.45454545,0.15625,5,12,1,11,0,0.37209302,0.37209302,0.25581395,2022-05-26
sa3004165-AAA,Bligh Madris,PIT,26,AAA,90,104.82732330447088,0.23333333,0.15189873,0.13483146,0.12222222,0.74950773,0.32142857,0.25316456,0.34444444,0.40506329,0.15384615,2,4,1,1,1,0.23214286,0.53571429,0.23214286,2022-05-26
sa3004179-AAA,Matthew Batten,SDP,27,AAA,183,139.70422623463816,0.19672131,0.23026316,0.08437068,0.15300546,0.94498265,0.34862385,0.30263158,0.41208791,0.53289474,0.17391304,8,9,1,7,1,0.39655172,0.3362069,0.26724138,2022-05-26
sa3004279-AAA,Canaan Smith-Njigba,PIT,23,AAA,156,111.34003560667428,0.25641026,0.1171875,0.09516381,0.17307692,0.74783266,0.35632184,0.25,0.38064516,0.3671875,0.05263158,1,10,1,6,2,0.22093023,0.52325581,0.25581395,2022-05-26
sa3004285-AAA,Dylan Rosa,DET,26,AAA,21,25.971372572802903,0.52380952,0.15789473,0.20987654,0.04761905,0.50626566,0.25,0.15789474,0.19047619,0.31578947,0.2,1,0,0,0,0,0.55555556,0.44444444,0.0,2022-05-26
sa3004378-AAA,Drew Waters,ATL,23,AAA,51,98.45000554221777,0.33333333,0.14285714,0.19,0.01960784,0.74229692,0.4,0.28571429,0.31372549,0.42857143,0.18181818,2,1,0,0,0,0.34375,0.46875,0.1875,2022-05-26
sa3004390-AAA,Demetrius Sims,MIA,26,AAA,58,88.17119034405104,0.39655172,0.11320755,0.19111111,0.03448276,0.69314796,0.44827586,0.26415094,0.31578947,0.37735849,0.09090909,1,1,1,2,0,0.39285714,0.35714286,0.25,2022-05-26
sa3004494-AAA,Austin Warner,SEA,28,AAA,0,-100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,,,,2022-05-26
sa3004615-AAA,Jeter Downs,BOS,23,AAA,154,101.10057657684268,0.33116883,0.20454546,0.14306785,0.12987013,0.74134199,0.28378378,0.21212121,0.32467532,0.41666667,0.15909091,7,4,1,7,2,0.54320988,0.2962963,0.16049383,2022-05-26
sa3004617-AAA,Buddy Kennedy,ARI,23,AAA,150,101.55584170422864,0.16,0.13076924,0.07939509,0.12,0.78205129,0.32380952,0.28461538,0.36666667,0.41538462,0.08108108,3,4,2,4,2,0.34579439,0.43925234,0.21495327,2022-05-26
sa3004720-AAA,Mark Vientos,NYM,22,AAA,128,105.153732921974,0.3125,0.24107142,0.12310606,0.109375,0.77678571,0.28358209,0.22321429,0.3125,0.46428571,0.25,6,7,1,0,2,0.34285714,0.55714286,0.1,2022-05-26
sa3004753-AAA,Bryce Johnson,SFG,26,AAA,111,82.65102346212775,0.25225225,0.08490567,0.10194175,0.01801802,0.72349915,0.41772152,0.31132075,0.32727273,0.39622642,0.0,0,5,2,9,3,0.34615385,0.37179487,0.28205128,2022-05-26
sa3004755-AAA,Tyler Freeman,CLE,23,AAA,99,96.55428213218376,0.11111111,0.09523809,0.07565789,0.05050505,0.68686868,0.26388889,0.23809524,0.35353535,0.33333333,0.05882353,1,5,0,2,0,0.24285714,0.55714286,0.2,2022-05-26
sa3004813-AAA,Logan Warmoth,TOR,26,AAA,128,137.76249823221931,0.1484375,0.18867924,0.10082305,0.1328125,0.87013561,0.31764706,0.28301887,0.3984375,0.47169811,0.14285714,3,11,0,7,2,0.24418605,0.53488372,0.22093023,2022-05-26
sa3004885-AAA,Mason Martin,PIT,23,AAA,170,140.27754747755114,0.32352941,0.34,0.16520468,0.09411765,0.93529412,0.33333333,0.26,0.33529412,0.6,0.26315789,10,11,5,7,2,0.40860215,0.39784946,0.19354839,2022-05-26
sa3004937-AAA,Jared Young,CHC,26,AAA,154,117.2363015322978,0.20779221,0.24817519,0.11327434,0.08441558,0.82832496,0.26530612,0.25547445,0.32467532,0.50364964,0.27272727,9,5,1,2,0,0.31132075,0.47169811,0.21698113,2022-05-26
sa3005129-AAA,Nelson Velazquez,CHC,23,AAA,66,78.3535019009014,0.39393939,0.17241379,0.18777293,0.09090909,0.66718913,0.32258065,0.20689655,0.28787879,0.37931034,0.18181818,2,4,0,3,1,0.33333333,0.39393939,0.27272727,2022-05-26
sa3005233-AAA,LJ Hatch,COL,28,AAA,43,127.9451699224532,0.20930233,0.13888888,0.14285714,0.13953488,0.86304909,0.38461538,0.30555556,0.41860465,0.44444444,0.125,1,2,0,1,0,0.2962963,0.51851852,0.18518519,2022-05-26
sa3005394-AAA,Lorenzo Quintana,MIA,33,AAA,137,136.0765838083834,0.1459854,0.2601626,0.13318777,0.06569343,0.89508041,0.28125,0.28455285,0.35036496,0.54471545,0.18604651,8,8,0,0,0,0.42156863,0.40196078,0.17647059,2022-05-26
sa3005936-AAA,Arturo Guerrero,SEA,21,AAA,5,232.74757941192303,0.2,0.6,0.25,0.0,1.4,0.33333333,0.4,0.4,1.0,1.0,1,0,0,0,0,0.25,0.75,0.0,2022-05-26
sa3005948-AAA,Juan Loyo,NYM,23,AAA,5,97.27602193867614,0.4,0.0,0.05555556,0.2,0.65,0.5,0.25,0.4,0.25,0.0,0,0,0,0,0,0.5,0.0,0.5,2022-05-26
sa3006075-AAA,Victor Nova,CLE,22,AAA,7,3.08635267557324,0.42857143,0.14285715,0.04166667,0.0,0.42857143,0.25,0.14285714,0.14285714,0.28571429,0.0,0,1,0,0,0,0.25,0.75,0.0,2022-05-26
sa3006218-AAA,Ryan Fitzgerald,BOS,28,AAA,169,149.4170133350451,0.26627219,0.30463576,0.1473851,0.06508876,0.95979187,0.35714286,0.29801325,0.35714286,0.60264901,0.25641026,10,8,4,1,2,0.36448598,0.34579439,0.28971963,2022-05-26
sa3006582-AAA,Cesar Gonzalez,SFG,21,AAA,2,-100.0,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,1.0,0.0,2022-05-26
sa3006664-AAA,Orlando Martinez,LAA,24,AAA,64,46.3630637743767,0.21875,0.01694915,0.11462451,0.078125,0.55111229,0.31111111,0.23728814,0.296875,0.25423729,0.0,0,1,0,0,1,0.27906977,0.46511628,0.25581395,2022-05-26
sa3006667-AAA,Robert Neustrom,BAL,25,AAA,173,112.6649723869262,0.15028902,0.23225806,0.08885542,0.0867052,0.81009002,0.2601626,0.25806452,0.31976744,0.49032258,0.15384615,8,12,0,5,1,0.39694656,0.41221374,0.19083969,2022-05-26
sa3006678-AAA,Manny Rodriguez,NYM,25,AAA,23,70.14897007537672,0.34782609,0.13043478,0.15730337,0.0,0.65217392,0.35714286,0.26086957,0.26086957,0.39130435,0.2,1,0,0,1,0,0.33333333,0.33333333,0.33333333,2022-05-26
sa3006715-AAA,Coco Montes,COL,25,AAA,72,124.87710124797478,0.23611111,0.16666667,0.12765957,0.11111111,0.86944445,0.40909091,0.3,0.40277778,0.46666667,0.0,0,8,1,1,0,0.38636364,0.25,0.36363636,2022-05-26
sa3006720-AAA,Nick Podkul,TOR,25,AAA,96,94.12385582519032,0.3125,0.09459459,0.10096154,0.1875,0.65220483,0.28571429,0.18918919,0.36842105,0.28378378,0.16666667,2,1,0,0,1,0.27906977,0.48837209,0.23255814,2022-05-26
sa3006724-AAA,Grant Williams,BOS,26,AAA,59,11.360378876286331,0.13559322,0.01851852,0.07777778,0.06779661,0.40552417,0.19148936,0.16666667,0.22033898,0.18518519,0.0,0,1,0,1,1,0.34090909,0.5,0.15909091,2022-05-26
sa3006727-AAA,Chris Bec,TOR,26,AAA,4,3.060026451959923,0.25,0.0,0.15789474,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0,0,0,0,0,0.0,0.5,0.5,2022-05-26
sa3006733-AAA,David Hensley,HOU,26,AAA,176,122.28178387038052,0.25568182,0.15277778,0.07191316,0.17045455,0.84659091,0.39175258,0.28472222,0.40909091,0.4375,0.15789474,3,7,3,8,2,0.2,0.53684211,0.26315789,2022-05-26
sa3006735-AAA,Justin Toerner,STL,25,AAA,38,47.06616550883098,0.39473684,0.03225806,0.1509434,0.10526316,0.51528013,0.33333333,0.19354839,0.28947368,0.22580645,0.0,0,1,0,0,1,0.27777778,0.44444444,0.27777778,2022-05-26
sa3006783-AAA,Marty Costes,HOU,26,AAA,28,58.87496398161467,0.21428571,0.04166667,0.12631579,0.07142857,0.57142857,0.27777778,0.20833333,0.32142857,0.25,0.0,0,1,0,1,1,0.22222222,0.55555556,0.22222222,2022-05-26
sa3006787-AAA,David Fry,CLE,26,AAA,135,107.15404242832668,0.19259259,0.256,0.11777302,0.03703704,0.80304478,0.26595745,0.256,0.29104478,0.512,0.17073171,7,11,0,0,0,0.41414141,0.38383838,0.2020202,2022-05-26
sa3006846-AAA,David Sheaffer,SEA,27,AAA,4,24.670023546375663,0.5,0.0,0.15789474,0.0,0.5,0.5,0.25,0.25,0.25,0.0,0,0,0,0,0,1.0,0.0,0.0,2022-05-26
sa3006854-AAA,William Hancock,KCR,25,AAA,27,43.20292240241447,0.37037037,0.0,0.2173913,0.11111111,0.47020934,0.30769231,0.17391304,0.2962963,0.17391304,0.0,0,0,0,0,0,0.30769231,0.46153846,0.23076923,2022-05-26
sa3006858-AAA,Jonathan Engelmann,CLE,25,AAA,17,79.16949818711333,0.23529412,0.125,0.16071429,0.05882353,0.66911765,0.33333333,0.25,0.29411765,0.375,0.0,0,2,0,0,0,0.36363636,0.45454545,0.18181818,2022-05-26
sa3006871-AAA,Cal Stevenson,TBR,25,AAA,120,126.4342961384714,0.225,0.11578947,0.08884688,0.19166667,0.80123839,0.35820896,0.27368421,0.41176471,0.38947368,0.1,2,3,1,8,2,0.28985507,0.56521739,0.14492754,2022-05-26
sa3006893-AAA,Jordan Groshans,TOR,22,AAA,78,154.16669062154904,0.07692308,0.04761905,0.07773852,0.15384615,0.9029304,0.40677966,0.38095238,0.47435897,0.42857143,0.0,0,3,0,0,0,0.28070175,0.43859649,0.28070175,2022-05-26
sa3006895-AAA,Ji-hwan Bae,PIT,22,AAA,157,129.41736334420756,0.15923567,0.18382353,0.08657244,0.12101911,0.85373736,0.33027523,0.29411765,0.37579618,0.47794118,0.125,4,9,2,11,4,0.30188679,0.47169811,0.22641509,2022-05-26
sa3006896-AAA,Miguel Vargas,LAD,22,AAA,197,138.08167548400573,0.15228426,0.20731707,0.09947644,0.15228426,0.93453633,0.34108527,0.31097561,0.41624365,0.51829268,0.12727273,7,7,3,4,1,0.41666667,0.36363636,0.21969697,2022-05-26
sa3006923-AAA,John Valente,DET,27,AAA,75,79.4803952431932,0.14666667,0.05882353,0.11020408,0.06666667,0.64785373,0.31578947,0.26470588,0.32432432,0.32352941,0.0,0,2,1,1,0,0.1509434,0.64150943,0.20754717,2022-05-26
sa3006936-AAA,Daniel Schneemann,CLE,25,AAA,8,-55.49538979801657,0.25,0.0,0.10344828,0.125,0.125,0.0,0.0,0.125,0.0,0.0,0,0,0,0,0,0.4,0.4,0.2,2022-05-26
sa3006937-AAA,Drew Avans,LAD,26,AAA,80,75.40266517890628,0.275,0.18055556,0.14197531,0.0875,0.70277778,0.29166667,0.22222222,0.3,0.40277778,0.16666667,2,1,3,6,1,0.24489796,0.57142857,0.18367347,2022-05-26
sa3007003-AAA,Jake Palomaki,LAA,26,AAA,19,202.19551191488503,0.10526316,0.25,0.0625,0.05263158,1.1875,0.46153846,0.4375,0.5,0.6875,0.16666667,1,1,0,1,0,0.42857143,0.42857143,0.14285714,2022-05-26
sa3007018-AAA,Xavier Edwards,TBR,22,AAA,5,-20.36214004803068,0.2,0.0,0.14285714,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0,0,0,1,0,0.33333333,0.66666667,0.0,2022-05-26
sa3007044-AAA,Greyson Jenista,ATL,25,AAA,117,112.78702967852703,0.31623932,0.17821782,0.1627907,0.12820513,0.78607091,0.36065574,0.25742574,0.35042735,0.43564356,0.30769231,4,6,0,0,2,0.203125,0.5,0.296875,2022-05-26
sa3007053-AAA,Niko Hulsizer,TBR,25,AAA,33,74.50646643789969,0.42424242,0.14285714,0.20689655,0.15151515,0.62445887,0.30769231,0.17857143,0.3030303,0.32142857,0.25,1,1,0,2,1,0.28571429,0.42857143,0.28571429,2022-05-26
sa3007063-AAA,David Villar,SFG,25,AAA,164,161.9042082351178,0.2804878,0.36029411,0.13798009,0.14634146,1.06904591,0.34210526,0.29411765,0.41463415,0.65441176,0.35897436,14,5,1,0,0,0.43820225,0.33707865,0.2247191,2022-05-26
sa3007069-AAA,Greg Cullen,BAL,25,AAA,16,26.68929205182432,0.375,0.21428572,0.09230769,0.0625,0.47321429,0.0,0.07142857,0.1875,0.28571429,0.33333333,1,0,0,0,0,0.375,0.625,0.0,2022-05-26
sa3007070-AAA,Justin Dean,ATL,25,AAA,59,35.55470140893239,0.25423729,0.03703704,0.11711712,0.05084746,0.49497803,0.275,0.2037037,0.25423729,0.24074074,0.0,0,2,0,5,1,0.35897436,0.43589744,0.20512821,2022-05-26
sa3007505-AAA,Ruben Cardenas,TBR,24,AAA,130,29.08056654999429,0.33846154,0.10084033,0.20362903,0.07692308,0.48358112,0.24,0.15966387,0.22307692,0.2605042,0.02564103,1,5,2,4,2,0.52,0.38666667,0.09333333,2022-05-26
sa3007512-AAA,Travis Swaggerty,PIT,24,AAA,112,89.95721574593824,0.32142857,0.1010101,0.13785047,0.10714286,0.68686868,0.37704918,0.25252525,0.33333333,0.35353535,0.11764706,2,2,1,5,2,0.26984127,0.49206349,0.23809524,2022-05-26
sa3007516-AAA,Jonah Bride,OAK,26,AAA,4,76.36955535595436,0.0,0.25,0.0625,0.0,0.75,0.25,0.25,0.25,0.5,0.0,0,1,0,0,0,0.25,0.75,0.0,2022-05-26
sa3007629-AAA,Patrick Dorrian,BAL,26,AAA,125,36.16797366051846,0.36,0.05555555,0.14018692,0.136,0.4677037,0.24193548,0.14814815,0.264,0.2037037,0.03846154,1,3,0,2,0,0.41935484,0.40322581,0.17741935,2022-05-26
sa3007633-AAA,Brendt Citta,PIT,25,AAA,25,102.62276441841352,0.32,0.23809524,0.11235955,0.12,0.74857143,0.25,0.19047619,0.32,0.42857143,0.25,1,2,0,0,0,0.30769231,0.53846154,0.15384615,2022-05-26
sa3007634-AAA,Triston Casas,BOS,22,AAA,156,116.32449878250856,0.22435897,0.20930232,0.15806988,0.1474359,0.8163387,0.28571429,0.24806202,0.35897436,0.45736434,0.17647059,6,9,0,0,0,0.35051546,0.35051546,0.29896907,2022-05-26
sa3007643-AAA,Terrin Vavra,BAL,25,AAA,63,141.09994553776994,0.11111111,0.09615384,0.07224335,0.15873016,0.85856079,0.37777778,0.32692308,0.43548387,0.42307692,0.0,0,3,1,1,0,0.31818182,0.36363636,0.31818182,2022-05-26
sa3007823-AAA,Connor Kaiser,PIT,25,AAA,12,102.70133714318386,0.16666667,0.0,0.04255319,0.16666667,0.63888889,0.28571429,0.22222222,0.41666667,0.22222222,0.0,0,0,0,0,0,0.14285714,0.57142857,0.28571429,2022-05-26
sa3007826-AAA,Nick Meyer,NYM,25,AAA,89,71.12351005582772,0.2247191,0.09333333,0.13055556,0.12359551,0.60367816,0.24528302,0.2,0.31034483,0.29333333,0.15384615,2,1,0,5,2,0.24074074,0.51851852,0.24074074,2022-05-26
sa3007876-AAA,Brennen Davis,CHC,22,AAA,91,60.38316617358963,0.34065934,0.10389611,0.16,0.10989011,0.58441559,0.27659574,0.19480519,0.28571429,0.2987013,0.08333333,2,2,0,0,1,0.48979592,0.44897959,0.06122449,2022-05-26
sa3007976-AAA,Levi Jordan,CHC,26,AAA,20,121.17668806232504,0.1,0.33333334,0.05970149,0.1,0.85555556,0.14285714,0.22222222,0.3,0.55555556,1.0,2,0,0,1,0,0.13333333,0.6,0.26666667,2022-05-26
sa3008002-AAA,Kody Clemens,DET,26,AAA,185,130.32712921399852,0.24864865,0.26011561,0.14498645,0.04864865,0.89221538,0.36363636,0.30057803,0.33152174,0.56069364,0.16666667,8,9,6,3,1,0.37795276,0.41732283,0.20472441,2022-05-26
sa3008003-AAA,Alex McKenna,HOU,24,AAA,150,43.42399447728966,0.34,0.07246377,0.12435233,0.06666667,0.55594203,0.3255814,0.21014493,0.27333333,0.2826087,0.04545455,1,7,0,3,2,0.25287356,0.54022989,0.20689655,2022-05-26
sa3008030-AAA,AJ Graffanino,BAL,24,AAA,13,-23.55991221206474,0.46153846,0.0,0.17647059,0.0,0.3076923,0.28571429,0.15384615,0.15384615,0.15384615,0.0,0,0,0,0,0,0.71428571,0.14285714,0.14285714,2022-05-26
sa3008079-AAA,Carlos Cortes,NYM,25,AAA,117,26.774663707726425,0.20512821,0.06542056,0.08126411,0.05982906,0.46441409,0.20481928,0.1682243,0.23076923,0.23364486,0.02941176,1,4,0,0,0,0.40963855,0.44578313,0.14457831,2022-05-26
sa3008107-AAA,Cesar Salazar,HOU,26,AAA,14,-44.23984126662659,0.21428571,0.0,0.10416667,0.07142857,0.21978022,0.1,0.07692308,0.14285714,0.07692308,0.0,0,0,0,0,0,0.5,0.3,0.2,2022-05-26
